block,predicate,hypothesis,estimate,post.prob,bf
_projai.,acknowledge,cMean_prior > 0,0.7868166719439313,0.9678333333333333,30.088082901554404
_projai.,acknowledge,cai > 0,0.860978688972577,0.9995833333333334,2399
_projai.,acknowledge,cMean_prior:cai > 0,1.6840094285729288,0.9723333333333334,35.144578313253014
_projai.,admit,cMean_prior > 0,0.5193452567277489,0.9064166666666666,9.685663401602849
_projai.,admit,cai > 0,0.7435220486751333,0.9951666666666666,205.89655172413794
_projai.,admit,cMean_prior:cai > 0,-2.086556868749571,0.005916666666666667,0.005951881968312516
_projai.,announce,cMean_prior > 0,0.9037577363288426,0.9914166666666666,115.50485436893204
_projai.,announce,cai > 0,0.6509922446298,0.9795,47.78048780487805
_projai.,announce,cMean_prior:cai > 0,2.0932120257290108,0.99175,120.21212121212122
_projai.,be.annoyed,cMean_prior > 0,1.9039816248791117,1,Inf
_projai.,be.annoyed,cai > 0,2.9267967371338046,1,Inf
_projai.,be.annoyed,cMean_prior:cai > 0,0.05887249810447465,0.5091666666666667,1.0373514431239388
_projai.,be.right,cMean_prior > 0,0.6396857806536164,0.935,14.384615384615385
_projai.,be.right,cai > 0,0.27230843544128763,0.7640833333333333,3.2387848816672555
_projai.,be.right,cMean_prior:cai > 0,-1.239308388443347,0.17908333333333334,0.21815044157953506
_projai.,confess,cMean_prior > 0,0.9486372583422258,0.996,249
_projai.,confess,cai > 0,0.7262498207619753,0.9935833333333334,154.84415584415584
_projai.,confess,cMean_prior:cai > 0,0.17461574312361636,0.5784166666666667,1.3720102787112078
_projai.,confirm,cMean_prior > 0,1.2031527210476933,0.9994166666666666,1713.2857142857142
_projai.,confirm,cai > 0,1.015007540742106,0.9999166666666667,11999
_projai.,confirm,cMean_prior:cai > 0,-0.7515152417482631,0.1955,0.2430080795525171
_projai.,demonstrate,cMean_prior > 0,1.2024299668634406,0.9975,399
_projai.,demonstrate,cai > 0,0.514024594027268,0.9680833333333333,30.33159268929504
_projai.,demonstrate,cMean_prior:cai > 0,0.2217795974372653,0.5909166666666666,1.4444897127724587
_projai.,discover,cMean_prior > 0,0.9668847744392696,0.9945,180.8181818181818
_projai.,discover,cai > 0,1.7537503690044463,1,Inf
_projai.,discover,cMean_prior:cai > 0,0.47147199503279125,0.6617500000000001,1.9563932002956392
_projai.,establish,cMean_prior > 0,1.0880719143063462,0.9984166666666666,630.578947368421
_projai.,establish,cai > 0,0.3748614289247826,0.9295,13.184397163120567
_projai.,establish,cMean_prior:cai > 0,0.47024796548817904,0.6916666666666667,2.2432432432432434
_projai.,hear,cMean_prior > 0,1.208598583385951,0.9988333333333334,856.1428571428571
_projai.,hear,cai > 0,1.392745549020947,0.9995833333333334,2399
_projai.,hear,cMean_prior:cai > 0,0.027831597043094635,0.5136666666666666,1.05620287868403
_projai.,inform,cMean_prior > 0,1.2607420782759788,0.9999166666666667,11999
_projai.,inform,cai > 0,1.223156435401192,1,Inf
_projai.,inform,cMean_prior:cai > 0,0.837112571192889,0.7653333333333332,3.2613636363636362
_projai.,know,cMean_prior > 0,1.0537989664148102,0.9933333333333333,149
_projai.,know,cai > 0,0.9521495466655716,0.99375,159
_projai.,know,cMean_prior:cai > 0,-0.9001908650966909,0.23383333333333337,0.30519904285403526
_projai.,pretend,cMean_prior > 0,1.6680200908279887,0.9998333333333334,5999
_projai.,pretend,cai > 0,-0.11894287941439832,0.37683333333333335,0.6047071409467772
_projai.,pretend,cMean_prior:cai > 0,-0.5026235880536228,0.3365833333333333,0.5073483230749906
_projai.,prove,cMean_prior > 0,0.9039118515682703,0.9934166666666666,150.8987341772152
_projai.,prove,cai > 0,0.3930354139706996,0.9233333333333333,12.043478260869565
_projai.,prove,cMean_prior:cai > 0,-0.5017326521809667,0.28408333333333335,0.3968106157606798
_projai.,reveal,cMean_prior > 0,1.2855545562853485,0.9981666666666666,544.4545454545455
_projai.,reveal,cai > 0,1.278526490059067,1,Inf
_projai.,reveal,cMean_prior:cai > 0,0.07069189438475529,0.5310833333333334,1.1325750844144304
_projai.,say,cMean_prior > 0,1.3387546203989626,0.9991666666666666,1199
_projai.,say,cai > 0,0.27473915823946304,0.8339166666666666,5.021073758153538
_projai.,say,cMean_prior:cai > 0,-0.5899216978325638,0.26616666666666666,0.36270724506018626
_projai.,see,cMean_prior > 0,0.905886344673037,0.9940833333333333,168.01408450704224
_projai.,see,cai > 0,1.303221471149294,1,Inf
_projai.,see,cMean_prior:cai > 0,-1.0770038115299922,0.126,0.14416475972540047
_projai.,suggest,cMean_prior > 0,1.4805124356689805,0.99975,3999
_projai.,suggest,cai > 0,-0.02446384635388497,0.4615,0.8570102135561746
_projai.,suggest,cMean_prior:cai > 0,-1.8053763335937232,0.02775,0.02854204165595269
_projai.,think,cMean_prior > 0,0.922886270468288,0.9963333333333333,271.72727272727275
_projai.,think,cai > 0,0.1544781738764779,0.7181666666666666,2.548196333530455
_projai.,think,cMean_prior:cai > 0,1.1286975436373188,0.8679166666666667,6.570977917981073
_aiproj.,acknowledge,cMean_prior > 0,1.0566593988854247,0.9984166666666666,630.578947368421
_aiproj.,acknowledge,cai > 0,1.1784171153181233,1,Inf
_aiproj.,acknowledge,cMean_prior:cai > 0,1.1291070015406932,0.8905,8.132420091324201
_aiproj.,admit,cMean_prior > 0,0.7767639013149322,0.9775833333333334,43.60966542750929
