item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
confess_charley,charley,confess,21,high_prior,Charley lives in Mexico,block1,0.49,0.87,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4355823293172691,-0.057148594377510076,0.5,0.4900390625
confess_charley,charley,confess,34,high_prior,Charley lives in Mexico,block1,0.98,0.49,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.055582329317269086,0.4328514056224899,0.011967871485943775,0.978125
confess_charley,charley,confess,245,low_prior,Charley lives in Korea,block1,0.17000000000000004,0.69,0.07,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.25558232931726904,-0.37714859437751,0.0717269076305221,0.17128906250000003
confess_charley,charley,confess,291,high_prior,Charley lives in Mexico,block1,0.39,0.94,0.79,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.505582329317269,-0.15714859437751005,0.788835341365462,0.3904296875
confess_charley,charley,confess,313,high_prior,Charley lives in Mexico,block1,0.64,1,0.51,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.565582329317269,0.09285140562248995,0.5099598393574297,0.6394531250000001
confess_charley,charley,confess,363,high_prior,Charley lives in Mexico,block1,0.43999999999999995,0.67,0.35,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.23558232931726913,-0.10714859437751012,0.3506024096385542,0.44023437499999996
confess_charley,charley,confess,400,low_prior,Charley lives in Korea,block1,0.06999999999999995,0.07,0.06,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.3644176706827309,-0.4771485943775101,0.06176706827309236,0.07167968749999995
confess_charley,charley,confess,484,high_prior,Charley lives in Mexico,block1,0.87,0.84,0.71,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.40558232931726906,0.32285140562248993,0.7091566265060241,0.8685546875
confess_charley,charley,confess,552,low_prior,Charley lives in Korea,block1,0.04000000000000003,0.17,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2644176706827309,-0.50714859437751,0.002008032128514056,0.04179687500000003
confess_charley,charley,confess,585,high_prior,Charley lives in Mexico,block1,0.97,0.93,0.67,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.49558232931726914,0.4228514056224899,0.6693172690763052,0.9681640625
confess_charley,charley,confess,592,low_prior,Charley lives in Korea,block1,0.97,0.19,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2444176706827309,0.4228514056224899,0.011967871485943775,0.9681640625
confess_danny,danny,confess,45,high_prior,Danny loves cake,block1,0.13,0.88,0.95,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.4455823293172691,-0.41714859437751006,0.9481927710843373,0.1314453125
confess_danny,danny,confess,71,low_prior,Danny is a diabetic,block1,0.39,0.18,0.63,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.2544176706827309,-0.15714859437751005,0.6294779116465864,0.3904296875
confess_danny,danny,confess,99,low_prior,Danny is a diabetic,block1,0.36,0.34,0.66,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.09441767068273088,-0.18714859437751008,0.6593574297188756,0.360546875
confess_danny,danny,confess,118,high_prior,Danny loves cake,block1,0.18000000000000005,0.85,0.74,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.4155823293172691,-0.36714859437751,0.7390361445783133,0.18125000000000005
confess_danny,danny,confess,138,high_prior,Danny loves cake,block1,0.20999999999999996,0.71,0.51,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.27558232931726906,-0.3371485943775101,0.5099598393574297,0.21113281249999996
confess_danny,danny,confess,147,high_prior,Danny loves cake,block1,0,0.84,0.97,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.40558232931726906,-0.5471485943775101,0.9681124497991968,0.001953125
confess_danny,danny,confess,181,low_prior,Danny is a diabetic,block1,0.75,0.07,0.69,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.3644176706827309,0.20285140562248993,0.6892369477911645,0.7490234375
confess_danny,danny,confess,189,high_prior,Danny loves cake,block1,1,0.5,0.68,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.0655823293172691,0.45285140562248993,0.679277108433735,0.998046875
confess_danny,danny,confess,198,low_prior,Danny is a diabetic,block1,0.93,0.11,0.71,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.3244176706827309,0.38285140562249,0.7091566265060241,0.9283203125
confess_danny,danny,confess,250,high_prior,Danny loves cake,block1,0.25,0.76,0.5,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.3255823293172691,-0.29714859437751007,0.5,0.2509765625
confess_danny,danny,confess,251,high_prior,Danny loves cake,block1,0.04000000000000003,0.93,0.61,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.49558232931726914,-0.50714859437751,0.609558232931727,0.04179687500000003
confess_danny,danny,confess,289,low_prior,Danny is a diabetic,block1,0.62,0.34,0.28,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.09441767068273088,0.07285140562248993,0.2808835341365462,0.61953125
confess_danny,danny,confess,294,high_prior,Danny loves cake,block1,1,0.98,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.545582329317269,0.45285140562248993,0.002008032128514056,0.998046875
confess_danny,danny,confess,361,low_prior,Danny is a diabetic,block1,0,0,1,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.4344176706827309,-0.5471485943775101,0.9979919678714859,0.001953125
confess_danny,danny,confess,425,high_prior,Danny loves cake,block1,0.27,0.5,0.68,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.0655823293172691,-0.27714859437751005,0.679277108433735,0.27089843750000003
confess_danny,danny,confess,445,low_prior,Danny is a diabetic,block1,0.98,0.15,0.03,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.28441767068273094,0.4328514056224899,0.03188755020080321,0.978125
confess_danny,danny,confess,497,low_prior,Danny is a diabetic,block1,0.54,0.15,0.19,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.28441767068273094,-0.007148594377510031,0.1912449799196787,0.5398437500000001
confess_danny,danny,confess,555,low_prior,Danny is a diabetic,block1,1,0.21,0.79,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.2244176706827309,0.45285140562248993,0.788835341365462,0.998046875
confess_danny,danny,confess,565,low_prior,Danny is a diabetic,block1,0.08999999999999997,0.67,0.69,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,0.23558232931726913,-0.4571485943775101,0.6892369477911645,0.09160156249999997
confess_danny,danny,confess,597,high_prior,Danny loves cake,block1,0.6599999999999999,0.5,0.64,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.0655823293172691,0.11285140562248985,0.639437751004016,0.6593749999999999
confess_emily,emily,confess,1,low_prior,Emily never has any money,block1,0.7,0,0.29,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.4344176706827309,0.1528514056224899,0.29084337349397593,0.69921875
confess_emily,emily,confess,48,low_prior,Emily never has any money,block1,0.19999999999999996,0.07,0.72,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.3644176706827309,-0.3471485943775101,0.7191164658634538,0.20117187499999994
confess_emily,emily,confess,70,low_prior,Emily never has any money,block1,0.7,0.28,0.51,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.15441767068273088,0.1528514056224899,0.5099598393574297,0.69921875
confess_emily,emily,confess,74,low_prior,Emily never has any money,block1,0.02000000000000001,0,0.6,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.4344176706827309,-0.52714859437751,0.5995983935742971,0.021875000000000012
confess_emily,emily,confess,243,high_prior,Emily has been saving for a year,block1,1,0.49,1,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.055582329317269086,0.45285140562248993,0.9979919678714859,0.998046875
confess_emily,emily,confess,248,low_prior,Emily never has any money,block1,0.55,0,0.13,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.4344176706827309,0.0028514056224899775,0.13148594377510042,0.5498046875
confess_emily,emily,confess,280,high_prior,Emily has been saving for a year,block1,0.15000000000000002,0.31,0.22,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,-0.12441767068273091,-0.39714859437751004,0.22112449799196787,0.15136718750000003
