item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
confess_charley,charley,confess,59,high_prior,Charley lives in Mexico,block2,0.86,1,0.81,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.569375,0.2730859375,0.8087890625,0.8585937499999999
confess_charley,charley,confess,80,low_prior,Charley lives in Korea,block2,0.47,0.57,0.44,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.13937499999999997,-0.11691406250000003,0.440234375,0.4701171875
confess_charley,charley,confess,182,low_prior,Charley lives in Korea,block2,0.81,0.5,0.45,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.06937500000000002,0.22308593750000005,0.4501953125,0.8087890625
confess_charley,charley,confess,215,low_prior,Charley lives in Korea,block2,0.18999999999999995,0.49,0.75,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.05937500000000001,-0.39691406250000005,0.7490234375,0.19121093749999996
confess_charley,charley,confess,253,low_prior,Charley lives in Korea,block2,0.84,0.34,0.86,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.09062499999999996,0.25308593749999997,0.8585937499999999,0.838671875
confess_charley,charley,confess,342,low_prior,Charley lives in Korea,block2,1,0.33,0.89,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.10062499999999996,0.4130859375,0.8884765625000001,0.998046875
confess_charley,charley,confess,485,low_prior,Charley lives in Korea,block2,0.72,0.09,0.85,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.34062499999999996,0.13308593749999997,0.8486328125,0.719140625
confess_charley,charley,confess,584,low_prior,Charley lives in Korea,block2,0.35,0.31,0.64,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.12062499999999998,-0.23691406250000002,0.6394531250000001,0.3505859375
confess_danny,danny,confess,7,low_prior,Danny is a diabetic,block2,0.49,0.34,0.38,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.09062499999999996,-0.09691406250000001,0.38046875,0.4900390625
confess_danny,danny,confess,65,low_prior,Danny is a diabetic,block2,0.83,0.25,0.09,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.18062499999999998,0.24308593749999996,0.0916015625,0.8287109374999999
confess_danny,danny,confess,82,low_prior,Danny is a diabetic,block2,0.85,0.12,0.16,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.310625,0.2630859375,0.16132812500000002,0.8486328125
confess_danny,danny,confess,95,high_prior,Danny loves cake,block2,0.03000000000000002,0.36,0.19,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,-0.070625,-0.5569140625,0.1912109375,0.03183593750000002
