item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
establish_charley,charley,establish,65,high_prior,Charley lives in Mexico,block2,0.28,0.76,0.04,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.331171875,-0.08453124999999995,0.041796875000000004,0.280859375
establish_charley,charley,establish,197,high_prior,Charley lives in Mexico,block2,0.27,0.83,1,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.40117187499999996,-0.09453124999999996,0.998046875,0.27089843750000003
establish_charley,charley,establish,203,low_prior,Charley lives in Korea,block2,0.49,0.06,0.38,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.368828125,0.12546875000000002,0.38046875,0.4900390625
establish_charley,charley,establish,208,low_prior,Charley lives in Korea,block2,0,0.36,0.64,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.06882812500000002,-0.36453125,0.6394531250000001,0.001953125
establish_charley,charley,establish,371,high_prior,Charley lives in Mexico,block2,0.63,0.89,0.09,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.461171875,0.26546875000000003,0.0916015625,0.6294921875
establish_charley,charley,establish,375,high_prior,Charley lives in Mexico,block2,0.36,0.69,0.94,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.26117187499999994,-0.004531249999999987,0.93828125,0.360546875
establish_charley,charley,establish,394,high_prior,Charley lives in Mexico,block2,0.99,0.87,0.97,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.441171875,0.62546875,0.9681640625,0.9880859375
establish_charley,charley,establish,405,high_prior,Charley lives in Mexico,block2,0.93,0.9,0.62,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.471171875,0.5654687500000001,0.61953125,0.9283203125
establish_charley,charley,establish,407,low_prior,Charley lives in Korea,block2,0.20999999999999996,0.25,0.15,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.178828125,-0.15453125,0.1513671875,0.21113281249999996
establish_charley,charley,establish,410,low_prior,Charley lives in Korea,block2,0.02000000000000001,0.09,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.33882812500000004,-0.34453124999999996,0.011914062500000001,0.021875000000000012
establish_charley,charley,establish,414,high_prior,Charley lives in Mexico,block2,0.56,0.82,0.59,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.39117187499999995,0.19546875000000008,0.5896484375,0.559765625
establish_charley,charley,establish,416,high_prior,Charley lives in Mexico,block2,0.25,0.98,0.84,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.551171875,-0.11453124999999997,0.838671875,0.2509765625
