item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
say_charley,charley,say,82,high_prior,Charley lives in Mexico,block2,0.18000000000000005,0.87,0.8,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.440390625,-0.1695703125,0.798828125,0.18125000000000005
say_charley,charley,say,86,high_prior,Charley lives in Mexico,block2,0.03000000000000002,0.76,0.05,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.330390625,-0.3195703125,0.0517578125,0.03183593750000002
say_charley,charley,say,91,high_prior,Charley lives in Mexico,block2,0.25,0.86,0.23,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.43039062499999997,-0.09957031250000004,0.23105468750000002,0.2509765625
say_charley,charley,say,143,low_prior,Charley lives in Korea,block2,1,0.38,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.04960937500000001,0.6504296875,0.001953125,0.998046875
say_charley,charley,say,163,low_prior,Charley lives in Korea,block2,0.65,0.25,0.02,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.17960937500000002,0.3004296875,0.021875000000000002,0.6494140625
say_charley,charley,say,167,low_prior,Charley lives in Korea,block2,0.94,0.49,0.22,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.060390624999999976,0.5904296874999999,0.22109375,0.93828125
say_charley,charley,say,258,low_prior,Charley lives in Korea,block2,0.38,0.24,0.3,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.18960937500000002,0.03042968749999997,0.30078125,0.38046875
say_charley,charley,say,288,low_prior,Charley lives in Korea,block2,0.49,0.22,0.69,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.20960937500000001,0.14042968749999996,0.6892578125,0.4900390625
say_charley,charley,say,341,low_prior,Charley lives in Korea,block2,0,0.06,0.22,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.369609375,-0.34957031250000004,0.22109375,0.001953125
say_charley,charley,say,408,low_prior,Charley lives in Korea,block2,0.53,0.31,0.03,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.11960937500000002,0.1804296875,0.031835937499999994,0.5298828125
say_charley,charley,say,411,high_prior,Charley lives in Mexico,block2,0.20999999999999996,0.92,0.87,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.490390625,-0.13957031250000007,0.8685546875,0.21113281249999996
say_charley,charley,say,580,low_prior,Charley lives in Korea,block2,0.52,0.11,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.31960937500000003,0.17042968749999998,0.011914062500000001,0.519921875
say_danny,danny,say,61,high_prior,Danny loves cake,block2,0,0.79,0.54,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.360390625,-0.34957031250000004,0.5398437500000001,0.001953125
say_danny,danny,say,123,high_prior,Danny loves cake,block2,0.07999999999999996,0.78,0.34,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.350390625,-0.2695703125000001,0.340625,0.08164062499999997
say_danny,danny,say,168,high_prior,Danny loves cake,block2,0.37,0.72,0.16,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.29039062499999996,0.02042968749999996,0.16132812500000002,0.3705078125
say_danny,danny,say,203,high_prior,Danny loves cake,block2,0.01,0.98,0.74,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.5503906249999999,-0.3395703125,0.7390625,0.011914062500000001
say_danny,danny,say,205,low_prior,Danny is a diabetic,block2,0.39,0.06,0.13,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.369609375,0.04042968749999998,0.1314453125,0.3904296875
say_danny,danny,say,212,low_prior,Danny is a diabetic,block2,0.08999999999999997,0.03,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.39960937500000004,-0.25957031250000007,0.001953125,0.09160156249999997
say_danny,danny,say,242,low_prior,Danny is a diabetic,block2,0,0.01,0,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.419609375,-0.34957031250000004,0.001953125,0.001953125
say_danny,danny,say,253,high_prior,Danny loves cake,block2,0.77,0.69,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.26039062499999993,0.4204296875,0.201171875,0.7689453125
say_danny,danny,say,266,high_prior,Danny loves cake,block2,0.18000000000000005,0.49,0.56,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.060390624999999976,-0.1695703125,0.559765625,0.18125000000000005
say_danny,danny,say,298,high_prior,Danny loves cake,block2,0.24,0.83,0.89,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.40039062499999994,-0.10957031250000004,0.8884765625000001,0.24101562499999998
say_danny,danny,say,374,high_prior,Danny loves cake,block2,0.03000000000000002,0.67,0.01,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.24039062500000002,-0.3195703125,0.011914062500000001,0.03183593750000002
say_danny,danny,say,386,high_prior,Danny loves cake,block2,0.4300000000000001,0.74,0.64,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.310390625,0.08042968750000007,0.6394531250000001,0.4302734375000001
say_danny,danny,say,529,low_prior,Danny is a diabetic,block2,0.04000000000000003,0.34,0.07,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factL,Danny ate the last cupcake-factL,-0.08960937499999999,-0.3095703125,0.0716796875,0.04179687500000003
say_danny,danny,say,530,high_prior,Danny loves cake,block2,0.72,0.84,0.42,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.41039062499999995,0.37042968749999994,0.4203125,0.719140625
say_danny,danny,say,544,high_prior,Danny loves cake,block2,0.18999999999999995,0.8,0.21,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.37039062500000003,-0.1595703125000001,0.2111328125,0.19121093749999996
say_danny,danny,say,586,high_prior,Danny loves cake,block2,0.03000000000000002,0.52,0.2,11: Danny ate the last cupcake,Danny ate the last cupcake,Danny ate the last cupcake,factH,Danny ate the last cupcake-factH,0.090390625,-0.3195703125,0.201171875,0.03183593750000002
say_emily,emily,say,2,low_prior,Emily never has any money,block2,0.27,0.07,0.57,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.359609375,-0.07957031250000002,0.5697265625,0.27089843750000003
say_emily,emily,say,8,high_prior,Emily has been saving for a year,block2,0.09999999999999998,0.49,0,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,0.060390624999999976,-0.24957031250000006,0.001953125,0.10156249999999997
say_emily,emily,say,26,low_prior,Emily never has any money,block2,0.03000000000000002,0.07,0.12,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.359609375,-0.3195703125,0.12148437499999999,0.03183593750000002
say_emily,emily,say,42,low_prior,Emily never has any money,block2,0.53,0.05,0.28,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factL,Emily bought a car yesterday-factL,-0.379609375,0.1804296875,0.280859375,0.5298828125
say_emily,emily,say,43,high_prior,Emily has been saving for a year,block2,0.09999999999999998,0.39,0.25,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,-0.039609375,-0.24957031250000006,0.2509765625,0.10156249999999997
say_emily,emily,say,78,high_prior,Emily has been saving for a year,block2,0.15000000000000002,0.38,0.32,8: Emily bought a car yesterday,Emily bought a car yesterday,Emily bought a car yesterday,factH,Emily bought a car yesterday-factH,-0.04960937500000001,-0.1995703125,0.32070312500000003,0.15136718750000003
