item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact,cprior,cai,betaProjective,betaAI
confess_charley,charley,confess,21,high_prior,Charley lives in Mexico,block1,0.49,0.87,0.5,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4375049504950495,-0.07730693069306926,0.5,0.490019801980198
confess_charley,charley,confess,34,high_prior,Charley lives in Mexico,block1,0.98,0.49,0.01,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.0575049504950495,0.4126930693069307,0.01097029702970297,0.979049504950495
confess_charley,charley,confess,59,high_prior,Charley lives in Mexico,block2,0.86,1,0.81,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5675049504950496,0.29269306930693073,0.8093861386138614,0.8592871287128713
confess_charley,charley,confess,80,low_prior,Charley lives in Korea,block2,0.47,0.57,0.44,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.13750495049504946,-0.09730693069306928,0.4401188118811881,0.47005940594059403
confess_charley,charley,confess,182,low_prior,Charley lives in Korea,block2,0.81,0.5,0.45,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.06750495049504951,0.2426930693069308,0.4500990099009901,0.8093861386138614
confess_charley,charley,confess,215,low_prior,Charley lives in Korea,block2,0.18999999999999995,0.49,0.75,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.0575049504950495,-0.3773069306930693,0.7495049504950495,0.19061386138613856
confess_charley,charley,confess,245,low_prior,Charley lives in Korea,block1,0.17000000000000004,0.69,0.07,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,0.25750495049504946,-0.3973069306930692,0.07085148514851486,0.1706534653465347
confess_charley,charley,confess,253,low_prior,Charley lives in Korea,block2,0.84,0.34,0.86,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.09249504950495047,0.2726930693069307,0.8592871287128713,0.8393267326732673
confess_charley,charley,confess,291,high_prior,Charley lives in Mexico,block1,0.39,0.94,0.79,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5075049504950495,-0.17730693069306924,0.7894257425742575,0.39021782178217823
confess_charley,charley,confess,313,high_prior,Charley lives in Mexico,block1,0.64,1,0.51,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.5675049504950496,0.07269306930693076,0.509980198019802,0.6397227722772277
confess_charley,charley,confess,342,low_prior,Charley lives in Korea,block2,1,0.33,0.89,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.10249504950495048,0.43269306930693074,0.8892277227722772,0.999009900990099
confess_charley,charley,confess,363,high_prior,Charley lives in Mexico,block1,0.43999999999999995,0.67,0.35,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.23750495049504955,-0.1273069306930693,0.3502970297029703,0.44011881188118807
confess_charley,charley,confess,400,low_prior,Charley lives in Korea,block1,0.06999999999999995,0.07,0.06,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.3624950495049505,-0.4973069306930693,0.06087128712871287,0.0708514851485148
confess_charley,charley,confess,484,high_prior,Charley lives in Mexico,block1,0.87,0.84,0.71,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factH,Charley speaks Spanish-factH,0.4075049504950495,0.30269306930693074,0.7095841584158415,0.8692673267326733
confess_charley,charley,confess,485,low_prior,Charley lives in Korea,block2,0.72,0.09,0.85,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.34249504950495047,0.15269306930693072,0.8493069306930693,0.7195643564356435
confess_charley,charley,confess,552,low_prior,Charley lives in Korea,block1,0.04000000000000003,0.17,0,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.2624950495049505,-0.5273069306930692,9.900990099009901e-4,0.04091089108910894
confess_charley,charley,confess,584,low_prior,Charley lives in Korea,block2,0.35,0.31,0.64,20: Charley speaks Spanish,Charley speaks Spanish,Charley speaks Spanish,factL,Charley speaks Spanish-factL,-0.12249504950495049,-0.21730693069306928,0.6397227722772277,0.3502970297029703
