block,predicate,hypothesisNEG,estimateNEG,post.probNEG,bfNEG
_projai.,acknowledge,cprior < 0,0.044835589984119295,0.4351666666666667,0.7704337562702862
_projai.,admit,cprior < 0,-0.1437301848868355,0.7162499999999999,2.5242290748898677
_projai.,announce,cprior < 0,0.14562510847398777,0.295,0.41843971631205673
_projai.,be.annoyed,cprior < 0,-0.1528990969990251,0.6963333333333334,2.293084522502744
_projai.,be.right,cprior < 0,-0.11155969334516547,0.6479166666666666,1.8402366863905326
_projai.,confess,cprior < 0,-0.14017447799810492,0.6628333333333334,1.9658922392486406
_projai.,confirm,cprior < 0,0.12482134952599402,0.31074999999999997,0.4508523757707653
_projai.,demonstrate,cprior < 0,0.42048549865180157,0.06024999999999999,0.06411279595637137
_projai.,discover,cprior < 0,0.23637900526548253,0.21266666666666667,0.2701100762066046
_projai.,establish,cprior < 0,0.2855232441550408,0.19208333333333333,0.2377514182568334
_projai.,hear,cprior < 0,0.12798674294698859,0.32458333333333333,0.4805675508945096
_projai.,inform,cprior < 0,-0.09671082581697822,0.631,1.7100271002710028
_projai.,know,cprior < 0,-0.6355724837225114,0.9853333333333333,67.18181818181819
_projai.,pretend,cprior < 0,-0.763646332075846,0.9955833333333334,225.41509433962264
_projai.,prove,cprior < 0,0.5029043922940973,0.0345,0.035732780942516834
_projai.,reveal,cprior < 0,-0.05817096396260455,0.5844166666666667,1.4062562662923601
_projai.,say,cprior < 0,-0.33771506017529196,0.8895,8.049773755656108
_projai.,see,cprior < 0,-0.04605398851829083,0.5650833333333334,1.2992910519256562
_projai.,suggest,cprior < 0,-0.5017725299434778,0.9695833333333332,31.876712328767123
_projai.,think,cprior < 0,-0.43916014320479824,0.9415,16.094017094017094
_aiproj.,acknowledge,cprior < 0,-0.04727237624754575,0.5708333333333334,1.3300970873786409
_aiproj.,admit,cprior < 0,-0.4073021015371523,0.9329166666666666,13.906832298136646
_aiproj.,announce,cprior < 0,-0.0024105603765620233,0.5094166666666666,1.0383896721589945
_aiproj.,be.annoyed,cprior < 0,-0.4776559398658862,0.9394166666666667,15.506189821182943
_aiproj.,be.right,cprior < 0,-0.19377392791282022,0.73,2.7037037037037037
_aiproj.,confess,cprior < 0,-0.3108034373327306,0.8774166666666666,7.157715839564922
_aiproj.,confirm,cprior < 0,-0.47567163124026474,0.9579166666666666,22.762376237623762
_aiproj.,demonstrate,cprior < 0,0.30363908008996643,0.14633333333333332,0.1714174150722374
_aiproj.,discover,cprior < 0,-0.04571852413532532,0.5452499999999999,1.199010445299615
_aiproj.,establish,cprior < 0,0.45884178530598524,0.09066666666666667,0.09970674486803519
_aiproj.,hear,cprior < 0,0.9025402901075505,0.0011666666666666668,0.0011680293675955281
_aiproj.,inform,cprior < 0,-0.12154255748506504,0.6565833333333333,1.911914583838874
_aiproj.,know,cprior < 0,-0.1633176012679236,0.7169166666666666,2.532528701795702
_aiproj.,pretend,cprior < 0,-0.6445128248963798,0.98525,66.79661016949153
_aiproj.,prove,cprior < 0,-0.5773399617819508,0.96975,32.05785123966942
_aiproj.,reveal,cprior < 0,0.001989089567286066,0.49933333333333335,0.9973368841544608
_aiproj.,say,cprior < 0,-0.6469730730178334,0.9891666666666666,91.3076923076923
_aiproj.,see,cprior < 0,-0.2737872384999305,0.8425,5.349206349206349
_aiproj.,suggest,cprior < 0,-0.15431195167262268,0.66275,1.9651593773165308
_aiproj.,think,cprior < 0,-0.19589851306252698,0.7378333333333333,2.814367450731087
