short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
demonstrate,Mary is pregnant-factH,0.9228571428571428,0.8657142857142858,0.9686428571428571,0.6328571428571429,0.3999642857142857,0.8557142857142856,0.5857142857142857,0.32,0.87
demonstrate,Mary is pregnant-factL,0.05666666666666667,0.025,0.095,0.17666666666666667,0.06666666666666667,0.31004166666666666,0.5,0.27825,0.7316666666666667
demonstrate,Mia drank 2 cocktails last night-factH,0.51,0.41833333333333333,0.5966666666666667,0.36333333333333334,0.10166666666666668,0.64,0.7216666666666667,0.4866666666666667,0.94
demonstrate,Mia drank 2 cocktails last night-factL,0.15625,0.05,0.2750625,0.2975,0.165,0.43,0.56625,0.34246875,0.7575000000000001
demonstrate,Olivia sleeps until noon-factH,0.75,0.531125,0.91125,0.48375,0.29996875,0.6750624999999999,0.82125,0.63746875,0.9887812500000001
demonstrate,Olivia sleeps until noon-factL,0.096,0.054974999999999996,0.141025,0.318,0.115975,0.5569999999999999,0.539,0.28580000000000005,0.7580499999999999
demonstrate,Owen shoveled snow last winter-factH,0.79,0.7089749999999999,0.869,0.55,0.35684999999999995,0.74,0.648,0.473,0.823025
demonstrate,Owen shoveled snow last winter-factL,0.1,0.1,0.1,0.31,0.31,0.31,0.73,0.73,0.73
demonstrate,Sophia got a tattoo-factH,0.6322222222222222,0.5388888888888889,0.7422222222222222,0.41555555555555557,0.2044166666666667,0.614611111111111,0.4888888888888889,0.2588611111111111,0.7255833333333332
demonstrate,Sophia got a tattoo-factL,0.29,0.092,0.494,0.524,0.252,0.726,0.666,0.38770000000000004,0.886
demonstrate,Tony had a drink last night-factH,0.74,0.63,0.8333333333333333,0.32,0.13316666666666668,0.5150416666666666,0.54,0.42662500000000003,0.6850833333333334
demonstrate,Tony had a drink last night-factL,0.13714285714285715,0.04571428571428572,0.2742857142857143,0.37,0.19567857142857145,0.5671785714285714,0.6828571428571428,0.5242857142857144,0.854392857142857
demonstrate,Zoe calculated the tip-factH,0.698,0.568,0.806,0.688,0.544,0.852,0.64,0.288,0.9321499999999998
demonstrate,Zoe calculated the tip-factL,0.07833333333333334,0.03,0.13670833333333327,0.3933333333333333,0.16666666666666666,0.59,0.5,0.24808333333333332,0.7336249999999997
discover,Charley speaks Spanish-factH,0.83,0.7233333333333334,0.9266666666666666,0.7916666666666666,0.7032916666666668,0.8983749999999999,0.8716666666666667,0.78,0.9450416666666667
discover,Charley speaks Spanish-factL,0.3,0.13666666666666666,0.4867499999999999,0.6783333333333333,0.395,0.91,0.835,0.655,0.9733333333333334
discover,Danny ate the last cupcake-factH,0.6575,0.5725,0.715,0.455,0.275,0.6725,0.39749999999999996,0.21999999999999997,0.71
discover,Danny ate the last cupcake-factL,0.42,0.23666666666666666,0.6433333333333333,0.5383333333333333,0.3399583333333333,0.7216666666666667,0.6133333333333333,0.39829166666666665,0.835
discover,Emily bought a car yesterday-factH,0.47888888888888886,0.3755277777777778,0.6055555555555555,0.8322222222222222,0.7199722222222221,0.9344444444444444,0.7211111111111111,0.5332777777777779,0.8855555555555555
discover,Emily bought a car yesterday-factL,0.29500000000000004,0.07750000000000001,0.5625,0.815,0.6825,0.9475,0.605,0.27249999999999996,0.8925
discover,Emma studied on Saturday morning-factH,0.6285714285714286,0.5628571428571428,0.6871428571428572,0.5114285714285715,0.32132142857142854,0.6800714285714285,0.5314285714285714,0.25996428571428576,0.7871428571428571
discover,Emma studied on Saturday morning-factL,0.14875,0.08750000000000001,0.21875,0.445,0.216125,0.7012812500000001,0.69375,0.42371875000000003,0.905
discover,Frank got a cat-factH,0.701,0.638,0.763,0.609,0.42992500000000006,0.7670250000000001,0.666,0.42795,0.8440249999999999
discover,Frank got a cat-factL,0.06272727272727273,0.03363636363636364,0.09181818181818181,0.5163636363636364,0.3236136363636363,0.7045681818181817,0.6963636363636363,0.4935227272727273,0.8727272727272727
discover,Grace visited her sister-factH,0.7671428571428571,0.6699642857142858,0.8442857142857143,0.7185714285714285,0.6128571428571429,0.82,0.8828571428571429,0.8071071428571429,0.9528571428571428
discover,Grace visited her sister-factL,0.214,0.13,0.28800000000000003,0.734,0.388,0.978,0.748,0.374,0.962
discover,Isabella ate a steak on Sunday-factH,0.675,0.5700000000000001,0.735,0.7375,0.5235625,0.95,0.6775,0.37249999999999994,0.875
discover,Isabella ate a steak on Sunday-factL,0.006666666666666666,0,0.02,0.29,0.02999999999999997,0.78,0.5366666666666666,0.020000000000000018,0.94
discover,Jackson ran 10 miles-factH,0.6275,0.41500000000000004,0.8425,0.485,0.21000000000000002,0.76,0.7,0.2825,0.9550000000000001
discover,Jackson ran 10 miles-factL,0.151,0.038000000000000006,0.2960999999999999,0.382,0.23989999999999997,0.5540499999999999,0.606,0.38195,0.8250249999999999
discover,Jayden rented a car-factH,0.62,0.4445454545454545,0.7627499999999999,0.8490909090909091,0.7763636363636364,0.9172954545454546,0.5854545454545454,0.33993181818181817,0.8128863636363635
discover,Jayden rented a car-factL,0.042499999999999996,0.009999999999999995,0.0875,0.30500000000000005,0.05499999999999999,0.655,0.5449999999999999,0.255,0.835
discover,Jon walks to work-factH,0.6475,0.51,0.8158124999999993,0.4675,0.10999999999999999,0.825,0.36,0.07250000000000001,0.7725
discover,Jon walks to work-factL,0.076,0.036,0.102,0.458,0.11599999999999999,0.8019999999999999,0.818,0.506,0.988
discover,Josh learned to ride a bike yesterday-factH,0.6475,0.57125,0.73375,0.8475,0.75625,0.93503125,0.72875,0.5025,0.9275
discover,Josh learned to ride a bike yesterday-factL,0.245,0.15666666666666668,0.3300416666666667,0.745,0.5366250000000001,0.9333333333333333,0.7366666666666667,0.45,0.95
discover,Josie went on vacation to France-factH,0.6950000000000001,0.6166666666666667,0.7733749999999999,0.8233333333333334,0.60325,0.9766666666666667,0.55,0.22000000000000003,0.8566666666666667
discover,Josie went on vacation to France-factL,0.015,0.0025000000000000005,0.025,0.485,0.08999999999999997,0.88,0.6799999999999999,0.3825,0.875
discover,Julian dances salsa-factH,0.6675,0.5699687499999999,0.77875,0.74625,0.537375,0.9075,0.67625,0.4375,0.87875
discover,Julian dances salsa-factL,0.145,0.07666666666666666,0.215,0.7316666666666667,0.45166666666666666,0.905,0.6883333333333334,0.3732916666666667,0.96
discover,Mary is pregnant-factH,0.644,0.292,0.9201499999999998,0.682,0.34,0.938,0.65,0.308,0.944
discover,Mary is pregnant-factL,0.20500000000000002,0.085,0.335,0.71,0.565,0.8500000000000001,0.535,0.18,0.89
discover,Mia drank 2 cocktails last night-factH,0.47200000000000003,0.374,0.532,0.696,0.566,0.8280000000000001,0.538,0.252,0.754
discover,Mia drank 2 cocktails last night-factL,0.12444444444444444,0.03222222222222222,0.2511111111111111,0.49777777777777776,0.23552777777777778,0.7855833333333333,0.35444444444444445,0.13213888888888892,0.5744444444444444
discover,Olivia sleeps until noon-factH,0.683,0.569,0.7670250000000001,0.782,0.668975,0.881025,0.757,0.5649,0.9339999999999999
discover,Olivia sleeps until noon-factL,0.146,0.032,0.326,0.222,0.09,0.366,0.504,0.21390000000000003,0.798
discover,Owen shoveled snow last winter-factH,0.8220000000000001,0.71795,0.917,0.729,0.516925,0.902025,0.621,0.40892500000000004,0.8191249999999999
discover,Owen shoveled snow last winter-factL,0.1375,0.05499999999999999,0.2925,0.53,0.18,0.88,0.865,0.615,0.995
discover,Sophia got a tattoo-factH,0.632,0.42000000000000004,0.848,0.444,0.08400000000000002,0.8140000000000001,0.872,0.744,1
discover,Sophia got a tattoo-factL,0.35125,0.21875,0.4875,0.42874999999999996,0.18368750000000003,0.6775937499999999,0.63625,0.405,0.87
discover,Tony had a drink last night-factH,0.8183333333333334,0.7633333333333333,0.86,0.7150000000000001,0.435,0.9,0.9216666666666666,0.83,0.9833749999999999
discover,Tony had a drink last night-factL,0.14500000000000002,0.05662500000000001,0.24000000000000002,0.675,0.375,0.9366666666666666,0.6816666666666666,0.355,0.9666666666666667
discover,Zoe calculated the tip-factH,0.785,0.6783333333333333,0.9066666666666666,0.9233333333333333,0.8416666666666667,0.9817083333333333,0.95,0.895,0.995
discover,Zoe calculated the tip-factL,0.13,0.07714285714285714,0.17714285714285716,0.48142857142857143,0.22625000000000006,0.7474999999999997,0.73,0.46849999999999997,0.9400000000000001
establish,Charley speaks Spanish-factH,0.8425,0.7825,0.8987499999999999,0.63625,0.38496875,0.875,0.5337500000000001,0.3511875,0.7250000000000001
establish,Charley speaks Spanish-factL,0.326,0.10999999999999999,0.612,0.356,0.13990000000000002,0.572,0.188,0.04799999999999999,0.34199999999999997
establish,Danny ate the last cupcake-factH,0.6371428571428571,0.51425,0.7542857142857143,0.2671428571428571,0.0942857142857143,0.4386071428571428,0.29714285714285715,0.12282142857142858,0.46867857142857133
establish,Danny ate the last cupcake-factL,0.31,0.21,0.4128928571428571,0.11857142857142858,0.037107142857142866,0.2171785714285714,0.35,0.18,0.52
establish,Emily bought a car yesterday-factH,0.43166666666666664,0.335,0.49333333333333335,0.43833333333333335,0.185,0.71,0.5516666666666666,0.26816666666666666,0.8283333333333334
establish,Emily bought a car yesterday-factL,0.10142857142857144,0.022821428571428576,0.2042857142857143,0.24428571428571427,0.09142857142857141,0.42857142857142855,0.19857142857142857,0.06714285714285714,0.3485714285714286
establish,Emma studied on Saturday morning-factH,0.703,0.624,0.771,0.114,0.05,0.181025,0.45,0.250975,0.675025
establish,Emma studied on Saturday morning-factL,0.2475,0.10500000000000001,0.46249999999999997,0.21000000000000002,0.01999999999999999,0.43000000000000005,0.14,0.04000000000000001,0.23
establish,Frank got a cat-factH,0.6728571428571428,0.5570714285714287,0.8099999999999999,0.2814285714285714,0.10285714285714287,0.4742857142857143,0.4185714285714286,0.1713571428571429,0.6828928571428571
establish,Frank got a cat-factL,0.058,0.017999999999999995,0.1,0.34400000000000003,0.1199,0.5820000000000001,0.278,0.066,0.5602499999999997
establish,Grace visited her sister-factH,0.8333333333333334,0.75775,0.9211388888888888,0.4766666666666667,0.23997222222222223,0.7088888888888889,0.4388888888888889,0.16872222222222222,0.6900277777777778
establish,Grace visited her sister-factL,0.224,0.118,0.368,0.32999999999999996,0.166,0.534,0.17400000000000002,0.023900000000000032,0.362
establish,Isabella ate a steak on Sunday-factH,0.33999999999999997,0.22375,0.44378124999999996,0.39375,0.17621874999999998,0.6375937499999998,0.34375,0.15375,0.5713125
establish,Isabella ate a steak on Sunday-factL,0.069,0.032,0.115,0.179,0.06997500000000001,0.318,0.495,0.317975,0.67905
establish,Jackson ran 10 miles-factH,1,1,1,0.18,0.18,0.18,0,0,0
establish,Jackson ran 10 miles-factL,0.14363636363636362,0.06454545454545454,0.22638636363636364,0.3072727272727273,0.15725000000000003,0.4672727272727273,0.4627272727272727,0.25725,0.6845681818181818
establish,Jayden rented a car-factH,0.7142857142857143,0.5756785714285715,0.8443214285714286,0.33714285714285713,0.10714285714285715,0.59575,0.3385714285714286,0.18425,0.49714285714285716
establish,Jayden rented a car-factL,0.09777777777777778,0.011111111111111113,0.24444444444444446,0.3933333333333333,0.25219444444444444,0.5333611111111111,0.2644444444444444,0.11552777777777778,0.4535277777777776
establish,Jon walks to work-factH,0.6683333333333333,0.47995833333333326,0.8500000000000001,0.635,0.4666666666666667,0.8016666666666666,0.575,0.37166666666666665,0.7666666666666666
establish,Jon walks to work-factL,0.14500000000000002,0.09000000000000001,0.2,0.2516666666666667,0.11166666666666669,0.3816666666666667,0.35,0.11754166666666671,0.6133333333333333
establish,Josh learned to ride a bike yesterday-factH,0.5255555555555556,0.38219444444444445,0.6589999999999999,0.29,0.12777777777777777,0.4722222222222222,0.3011111111111111,0.11997222222222223,0.49777777777777776
establish,Josh learned to ride a bike yesterday-factL,0.20600000000000002,0.07200000000000001,0.37,0.304,0.13979999999999998,0.468,0.398,0.08600000000000002,0.764
establish,Josie went on vacation to France-factH,0.71,0.71,0.71,0.64,0.64,0.64,0.41,0.41,0.41
establish,Josie went on vacation to France-factL,0.0125,0.01,0.0175,0.2125,0.03,0.5475,0.15,0.015000000000000013,0.285
establish,Julian dances salsa-factH,0.4666666666666667,0.3,0.68,0.07999999999999999,0,0.24,0.37,0.14,0.6699999999999999
establish,Julian dances salsa-factL,0.3225,0.22914583333333333,0.4083333333333333,0.2608333333333333,0.16166666666666668,0.345,0.20666666666666667,0.08914583333333334,0.3541666666666667
establish,Mary is pregnant-factH,0.88,0.814975,0.9360499999999998,0.585,0.422,0.7541749999999999,0.391,0.233,0.5760500000000001
establish,Mary is pregnant-factL,0.16666666666666669,0.021666666666666667,0.40504166666666663,0.21833333333333335,0.06,0.435,0.3383333333333334,0.13158333333333336,0.563375
establish,Mia drank 2 cocktails last night-factH,0.62,0.5442857142857143,0.7014285714285714,0.3314285714285714,0.17142857142857143,0.5129285714285714,0.38142857142857145,0.17,0.6214285714285714
establish,Mia drank 2 cocktails last night-factL,0.07,0.0375,0.0975,0.0325,0.0024999999999999988,0.08499999999999999,0.6575,0.47,0.87
establish,Olivia sleeps until noon-factH,0.7528571428571429,0.6228571428571429,0.8772142857142856,0.5,0.25985714285714284,0.7285714285714285,0.35714285714285715,0.11567857142857146,0.6161071428571426
establish,Olivia sleeps until noon-factL,0.16285714285714287,0.051428571428571435,0.3271428571428571,0.10428571428571429,0.02714285714285715,0.22857142857142856,0.3757142857142857,0.1085714285714286,0.6928571428571428
establish,Owen shoveled snow last winter-factH,0.734,0.608,0.842,0.46399999999999997,0.1996,0.71,0.612,0.34400000000000003,0.894
establish,Owen shoveled snow last winter-factL,0.15,0.15,0.15,0.3,0.3,0.3,0.19999999999999996,0.19999999999999996,0.19999999999999996
establish,Sophia got a tattoo-factH,0.57,0.525,0.6050624999999998,0.26,0.0050000000000000044,0.6275,0.265,0.010000000000000009,0.52
establish,Sophia got a tattoo-factL,0.42125,0.30871875,0.5400937499999999,0.3625,0.20621875,0.51759375,0.10125,0.03496874999999999,0.17125
establish,Tony had a drink last night-factH,0.775,0.7133333333333334,0.8400000000000001,0.37333333333333335,0.14500000000000002,0.6033333333333334,0.5933333333333333,0.415,0.7816666666666666
establish,Tony had a drink last night-factL,0.09142857142857143,0.041428571428571426,0.14714285714285716,0.2342857142857143,0.07132142857142856,0.41292857142857137,0.38,0.15714285714285714,0.6659285714285712
establish,Zoe calculated the tip-factH,0.8616666666666667,0.791625,0.9283750000000001,0.47,0.2733333333333333,0.6734166666666666,0.33,0.15662499999999996,0.545
establish,Zoe calculated the tip-factL,0.09,0.043333333333333335,0.16166666666666668,0.155,0.02662500000000001,0.36,0.4316666666666667,0.2383333333333333,0.6366666666666667
hear,Charley speaks Spanish-factH,0.865,0.795,0.9340249999999999,0.627,0.43595,0.81905,0.77,0.572975,0.92605
hear,Charley speaks Spanish-factL,0.25,0.19069642857142857,0.3057142857142857,0.5107142857142857,0.32841071428571433,0.7042857142857143,0.5371428571428571,0.3549107142857143,0.7243392857142857
hear,Danny ate the last cupcake-factH,0.66,0.6016666666666667,0.72,0.5883333333333334,0.3080833333333334,0.82,0.62,0.31166666666666665,0.9216666666666666
hear,Danny ate the last cupcake-factL,0.15666666666666668,0.1,0.22,0.7,0.15000000000000002,1,0.98,0.97,1
hear,Emily bought a car yesterday-factH,0.18,0.18,0.18,0.04,0.04,0.04,0.96,0.96,0.96
hear,Emily bought a car yesterday-factL,0.10333333333333333,0.03,0.22,0.87,0.77,0.94,0.5633333333333334,0.29000000000000004,1
hear,Emma studied on Saturday morning-factH,0.69625,0.5712187500000001,0.7962812499999999,0.7275,0.5800000000000001,0.88,0.85,0.62,0.9800312499999999
hear,Emma studied on Saturday morning-factL,0.252,0.05399999999999999,0.502,0.566,0.236,0.896,0.89,0.7519,0.99
hear,Frank got a cat-factH,0.69375,0.6187187499999999,0.78503125,0.81125,0.62,0.9375,0.8375,0.6649375000000001,0.9612499999999999
hear,Frank got a cat-factL,0.06,0.010000000000000002,0.15,0.5233333333333333,0.20999999999999996,0.86,0.5266666666666667,0,0.93
hear,Grace visited her sister-factH,0.905,0.8566250000000001,0.9550000000000001,0.6133333333333333,0.3383333333333333,0.845,0.51,0.18499999999999994,0.8266666666666667
hear,Grace visited her sister-factL,0.3575,0.12496875000000002,0.62378125,0.69125,0.39603125,0.9275,0.54375,0.2748125,0.8525625
hear,Isabella ate a steak on Sunday-factH,0.39714285714285713,0.23989285714285713,0.54575,0.7314285714285714,0.5385357142857143,0.9271428571428572,0.7314285714285714,0.4957142857142857,0.92
hear,Isabella ate a steak on Sunday-factL,0.10625000000000001,0.024999999999999994,0.23875000000000002,0.565,0.3449375,0.74875,0.4975,0.20740625000000001,0.8063125
hear,Jackson ran 10 miles-factH,0.8671428571428571,0.7356785714285715,0.9728571428571429,0.6671428571428571,0.5299642857142858,0.7971428571428572,0.6314285714285715,0.3913928571428571,0.84575
hear,Jackson ran 10 miles-factL,0.12142857142857143,0.060000000000000005,0.19142857142857142,0.66,0.4371071428571429,0.8685714285714285,0.8457142857142858,0.5971428571428571,0.99
hear,Jayden rented a car-factH,0.61875,0.44121875000000005,0.7875,0.71,0.5274687499999999,0.86253125,0.60375,0.34237500000000004,0.8400937499999999
hear,Jayden rented a car-factL,0.4625,0.015000000000000013,0.95,0.365,0.09499999999999997,0.6425000000000001,0.435,0.1725,0.7275
hear,Jon walks to work-factH,0.8344444444444444,0.7532777777777777,0.8978055555555555,0.67,0.5121944444444444,0.8278055555555555,0.7999999999999999,0.6377777777777778,0.9344722222222221
hear,Jon walks to work-factL,0.035,0,0.07,0.835,0.81,0.86,0.94,0.88,1
hear,Josh learned to ride a bike yesterday-factH,0.45125,0.31375,0.56875,0.6175,0.36246875000000006,0.8125312499999999,0.685,0.435,0.9125312499999999
hear,Josh learned to ride a bike yesterday-factL,0.16777777777777778,0.09108333333333334,0.24555555555555555,0.5711111111111111,0.3711111111111111,0.7745833333333333,0.55,0.2999722222222222,0.7923333333333332
hear,Josie went on vacation to France-factH,0.7257142857142858,0.6071428571428571,0.85,0.7957142857142857,0.5371071428571429,0.9628571428571429,0.72,0.34285714285714286,0.9842857142857143
hear,Josie went on vacation to France-factL,0.16799999999999998,0.008000000000000007,0.47600000000000003,0.406,0.09399999999999997,0.752,0.48,0.286,0.676
hear,Julian dances salsa-factH,0.4633333333333333,0.42,0.49,0.8166666666666667,0.6833333333333333,0.97,0.91,0.77,1
hear,Julian dances salsa-factL,0.335,0.27121874999999995,0.39625,0.58125,0.39746875,0.7424999999999999,0.8175,0.6724375,0.9325
hear,Mary is pregnant-factH,0.8528571428571429,0.7671071428571428,0.9342857142857143,0.8057142857142857,0.56,0.98,0.6971428571428572,0.3757142857142857,0.9428928571428571
hear,Mary is pregnant-factL,0.103,0.041975000000000005,0.19304999999999997,0.534,0.28500000000000003,0.773,0.796,0.6359,0.936025
hear,Mia drank 2 cocktails last night-factH,0.5871428571428572,0.5228571428571429,0.6514642857142857,0.45714285714285713,0.21142857142857144,0.7072499999999999,0.8157142857142857,0.7028214285714286,0.9257142857142857
hear,Mia drank 2 cocktails last night-factL,0.32166666666666666,0.076625,0.5633333333333334,0.6533333333333333,0.376625,0.925,0.6116666666666667,0.3116666666666667,0.9033333333333333
hear,Olivia sleeps until noon-factH,0.6914285714285714,0.5685714285714286,0.7957142857142857,0.5357142857142857,0.33103571428571427,0.7271428571428572,0.7357142857142858,0.4985714285714286,0.9171428571428571
hear,Olivia sleeps until noon-factL,0.125,0.05097499999999999,0.20204999999999992,0.453,0.272,0.649025,0.53,0.332925,0.7381249999999999
hear,Owen shoveled snow last winter-factH,0.83,0.7155277777777779,0.9166944444444444,0.6977777777777778,0.4633055555555555,0.8766666666666667,0.7922222222222223,0.5955555555555556,0.9300277777777778
hear,Owen shoveled snow last winter-factL,0.0575,0.0049999999999999975,0.11,0.5325,0.079125,0.985,0.6075,0.22999999999999998,0.9450000000000001
hear,Sophia got a tattoo-factH,0.6285714285714286,0.5285714285714286,0.7586071428571428,0.85,0.6985000000000001,0.9557142857142857,0.9657142857142857,0.9228571428571428,0.9942857142857143
hear,Sophia got a tattoo-factL,0.338,0.118,0.554,0.7,0.302,0.998,0.89,0.694,0.996
hear,Tony had a drink last night-factH,0.7925,0.685,0.9,0.7375,0.61,0.8875,0.9225,0.87,0.975
hear,Tony had a drink last night-factL,0.026,0,0.07,0.768,0.38,0.996,0.804,0.42600000000000005,0.998
hear,Zoe calculated the tip-factH,0.73,0.52,0.88,0.24,0.12,0.41,0.45,0.24,0.84
hear,Zoe calculated the tip-factL,0.096,0.068,0.136,0.5660000000000001,0.31784999999999997,0.794,0.842,0.742,0.944
inform,Charley speaks Spanish-factH,0.9157142857142857,0.8256785714285715,0.9914285714285714,0.8342857142857143,0.7456785714285715,0.9171428571428571,0.7942857142857143,0.5571428571428572,0.96
inform,Charley speaks Spanish-factL,0.25666666666666665,0.15888888888888889,0.3600277777777778,0.6966666666666667,0.4454444444444444,0.9055833333333333,0.6844444444444444,0.4398333333333333,0.9022222222222223
inform,Danny ate the last cupcake-factH,0.51625,0.38493750000000004,0.6500625,0.8925,0.8174374999999999,0.9675,0.8225,0.6261874999999999,0.955
inform,Danny ate the last cupcake-factL,0.22428571428571428,0.14285714285714285,0.32571428571428573,0.6357142857142857,0.4213928571428571,0.8300000000000001,0.8971428571428571,0.7342857142857143,0.9928571428571429
inform,Emily bought a car yesterday-factH,0.51,0.4409090909090909,0.5772954545454545,0.6454545454545454,0.4381590909090909,0.8327727272727273,0.6872727272727273,0.45086363636363636,0.8800227272727272
inform,Emily bought a car yesterday-factL,0.07250000000000001,0.021250000000000005,0.1275,0.74125,0.5337500000000001,0.89875,0.6487499999999999,0.3225,0.9675937499999999
inform,Emma studied on Saturday morning-factH,0.778,0.622,0.918,0.912,0.8200000000000001,1,0.956,0.902,0.998
inform,Emma studied on Saturday morning-factL,0.3988888888888889,0.20552777777777778,0.607861111111111,0.44,0.26772222222222225,0.6023333333333333,0.5044444444444445,0.2788333333333334,0.737861111111111
inform,Frank got a cat-factH,0.592,0.38599999999999995,0.82,0.858,0.684,0.97,0.36,0.09800000000000003,0.6559999999999999
inform,Frank got a cat-factL,0.09333333333333334,0.03777777777777778,0.1533611111111111,0.6422222222222222,0.381,0.8600277777777777,0.7544444444444445,0.43444444444444447,0.9766666666666667
inform,Grace visited her sister-factH,0.76,0.6885714285714285,0.8514642857142857,0.6914285714285714,0.4484642857142857,0.9044285714285712,0.76,0.5657142857142857,0.94
inform,Grace visited her sister-factL,0.1325,0.0675,0.205,0.7849999999999999,0.415,0.985,0.515,0.10000000000000003,0.9299999999999999
inform,Isabella ate a steak on Sunday-factH,0.6,0.5025,0.71,0.7375,0.52121875,0.905,0.73875,0.49615624999999997,0.96875
inform,Isabella ate a steak on Sunday-factL,0,0,0,0.85,0.7,1,0.9199999999999999,0.84,1
inform,Jackson ran 10 miles-factH,0.7033333333333334,0.56,0.81,0.8733333333333333,0.71,0.97,0.89,0.7,0.99
inform,Jackson ran 10 miles-factL,0.1088888888888889,0.052222222222222225,0.1788888888888889,0.59,0.3721666666666667,0.8000277777777778,0.7233333333333333,0.4766666666666666,0.92780555555555555
inform,Jayden rented a car-factH,0.75,0.64,0.8316666666666667,0.9033333333333333,0.7516666666666667,0.9933333333333333,0.9433333333333334,0.8799166666666667,0.99
inform,Jayden rented a car-factL,0.04875,0.0025000000000000022,0.12125,0.8425,0.735,0.93125,0.7,0.5175,0.8775
inform,Jon walks to work-factH,0.7733333333333333,0.68,0.9,0.9066666666666666,0.87,0.98,0.8666666666666667,0.74,1
inform,Jon walks to work-factL,0.12777777777777777,0.07555555555555556,0.18555555555555556,0.5411111111111111,0.3332777777777778,0.7555833333333333,0.66,0.41888888888888887,0.8633333333333333
inform,Josh learned to ride a bike yesterday-factH,0.4125,0.2725,0.55625,0.70625,0.51359375,0.88375,0.7475,0.59121875,0.8863124999999998
inform,Josh learned to ride a bike yesterday-factL,0.152,0.05199999999999999,0.252,0.6920000000000001,0.39350000000000007,0.9460000000000001,0.728,0.42399999999999993,0.966
inform,Josie went on vacation to France-factH,0.7257142857142858,0.6242500000000001,0.8228571428571428,0.7357142857142858,0.5328214285714286,0.9242857142857143,0.7057142857142857,0.4071428571428572,0.9543214285714285
inform,Josie went on vacation to France-factL,0.04833333333333334,0.013333333333333336,0.08666666666666667,0.37,0.16499999999999998,0.5850000000000001,0.8866666666666667,0.8166666666666667,0.9516666666666667
inform,Julian dances salsa-factH,0.5228571428571429,0.40285714285714286,0.63575,0.72,0.5214285714285715,0.8814642857142857,0.84,0.6555714285714286,0.9771785714285713
inform,Julian dances salsa-factL,0.2733333333333333,0.13,0.4066666666666667,0.7,0.45,0.9051249999999998,0.7833333333333333,0.5549999999999999,0.948375
inform,Mary is pregnant-factH,0.94,0.8775,0.995,0.935,0.89,0.98,0.54,0.09000000000000002,0.995
inform,Mary is pregnant-factL,0.14125000000000001,0.038718749999999996,0.2725625,0.71875,0.5586875,0.8674999999999999,0.88,0.73996875,0.96753125
inform,Mia drank 2 cocktails last night-factH,0.56,0.43139285714285713,0.6842857142857143,0.6542857142857144,0.48564285714285715,0.8271428571428572,0.7742857142857142,0.5956785714285715,0.9043571428571427
inform,Mia drank 2 cocktails last night-factL,0.11222222222222222,0.05444444444444445,0.17777777777777778,0.4911111111111111,0.3288055555555556,0.625611111111111,0.7455555555555555,0.5811111111111111,0.89225
inform,Olivia sleeps until noon-factH,0.8574999999999999,0.78,0.9325,0.8475,0.665,0.98,0.8674999999999999,0.6725000000000001,0.98
inform,Olivia sleeps until noon-factL,0.0775,0.07,0.08499999999999999,0.6625,0.36,0.945,0.87,0.7775,0.965
inform,Owen shoveled snow last winter-factH,0.885,0.815,0.95,0.81125,0.69875,0.9150625,0.5237499999999999,0.28475000000000006,0.76125
inform,Owen shoveled snow last winter-factL,0.25,0.10567857142857146,0.4671785714285714,0.7628571428571429,0.5971428571428572,0.8914285714285715,0.4471428571428572,0.19564285714285712,0.7157142857142857
inform,Sophia got a tattoo-factH,0.73,0.71,0.75,0.895,0.82,0.97,0.5700000000000001,0.17000000000000004,0.97
inform,Sophia got a tattoo-factL,0.35750000000000004,0.16999999999999998,0.545,0.5175000000000001,0.11499999999999999,0.85,0.755,0.3175,0.9924999999999999
inform,Tony had a drink last night-factH,0.6366666666666667,0.5,0.77,0.8633333333333334,0.79,0.99,0.8133333333333334,0.5,1
inform,Tony had a drink last night-factL,0.06,0.03333333333333333,0.08166666666666667,0.785,0.5283333333333333,0.955,0.81,0.4916666666666667,0.98
inform,Zoe calculated the tip-factH,0.754,0.659,0.84,0.843,0.679975,0.9630249999999999,0.852,0.6569750000000001,0.97
inform,Zoe calculated the tip-factL,0.14,0.0325,0.2875,0.6225,0.4,0.8275,0.7625,0.36250000000000004,1
know,Charley speaks Spanish-factH,0.79,0.6646875000000001,0.8775,0.52,0.29000000000000004,0.75,0.86,0.6575000000000001,0.975
know,Charley speaks Spanish-factL,0.21785714285714286,0.15139285714285716,0.2785892857142857,0.8578571428571429,0.7821250000000001,0.9221428571428572,0.8314285714285714,0.6556964285714285,0.9764285714285714
know,Danny ate the last cupcake-factH,0.6790909090909091,0.6018181818181818,0.7654772727272727,0.7072727272727273,0.5289999999999999,0.8482499999999998,0.7509090909090909,0.5326818181818183,0.921840909090909
know,Danny ate the last cupcake-factL,0.17857142857142858,0.08142857142857143,0.2800357142857143,0.6057142857142858,0.3399642857142858,0.8345714285714283,0.8957142857142857,0.7699642857142858,0.9857142857142858
know,Emily bought a car yesterday-factH,0.5233333333333333,0.09999999999999998,0.98,0.5599999999999999,0.39,0.71,0.5033333333333333,0.06999999999999995,0.89
