short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
establish,Emma studied on Saturday morning-factH,0.6785714285714286,0.6128392857142857,0.7435714285714285,0.1942857142857143,0.09142857142857144,0.33285714285714285,0.4928571428571429,0.31214285714285717,0.672875
establish,Emma studied on Saturday morning-factL,0.317,0.164,0.5011249999999998,0.194,0.03797500000000001,0.409,0.302,0.10690000000000002,0.55
establish,Frank got a cat-factH,0.639090909090909,0.54725,0.7409090909090909,0.3072727272727273,0.14995454545454545,0.4509318181818182,0.4581818181818182,0.25727272727272726,0.6800681818181817
establish,Frank got a cat-factL,0.041999999999999996,0.019,0.07002499999999999,0.271,0.114925,0.44302499999999995,0.234,0.11097500000000002,0.39704999999999996
establish,Grace visited her sister-factH,0.832,0.7706500000000001,0.8946666666666666,0.40800000000000003,0.25733333333333336,0.5760333333333334,0.48933333333333334,0.30795,0.6768499999999998
establish,Grace visited her sister-factL,0.18,0.095,0.283,0.311,0.189,0.44105,0.333,0.169,0.5201
establish,Isabella ate a steak on Sunday-factH,0.426,0.3333,0.512,0.31666666666666665,0.17200000000000001,0.48601666666666665,0.37866666666666665,0.22931666666666667,0.5547166666666666
establish,Isabella ate a steak on Sunday-factL,0.09421052631578947,0.03052631578947368,0.20264473684210524,0.1931578947368421,0.09736842105263158,0.31,0.4568421052631579,0.32040789473684206,0.5910526315789474
establish,Jackson ran 10 miles-factH,0.81,0.6825,0.935,0.2525,0.11249999999999999,0.485,0.24999999999999997,0.04749999999999999,0.5428749999999996
establish,Jackson ran 10 miles-factL,0.1525,0.095625,0.215,0.258125,0.14934375,0.38564062499999996,0.370625,0.20625000000000002,0.55628125
establish,Jayden rented a car-factH,0.5942857142857143,0.4434821428571429,0.7243035714285715,0.2978571428571429,0.15064285714285713,0.44862499999999994,0.31642857142857145,0.19569642857142855,0.4479107142857142
establish,Jayden rented a car-factL,0.082,0.0159875,0.17404999999999993,0.285,0.18,0.3845,0.2975,0.1819625,0.43851249999999997
establish,Jon walks to work-factH,0.72375,0.6231093750000001,0.8081562499999999,0.4975,0.35375,0.639375,0.57,0.40121875,0.725046875
establish,Jon walks to work-factL,0.12090909090909091,0.07270454545454547,0.16911363636363635,0.2309090909090909,0.11906818181818182,0.35275,0.25727272727272726,0.11722727272727274,0.43184090909090905
establish,Josh learned to ride a bike yesterday-factH,0.5177777777777778,0.4249861111111111,0.6,0.3333333333333333,0.20776388888888891,0.47336111111111107,0.37833333333333335,0.23829166666666668,0.5155972222222222
establish,Josh learned to ride a bike yesterday-factL,0.22666666666666668,0.14329166666666665,0.32416666666666666,0.24416666666666667,0.1449583333333333,0.3425416666666667,0.2866666666666667,0.1416666666666667,0.46502083333333327
establish,Josie went on vacation to France-factH,0.7128571428571429,0.6013571428571428,0.8128571428571428,0.44,0.21000000000000002,0.6873214285714284,0.5157142857142857,0.25142857142857145,0.8057142857142857
establish,Josie went on vacation to France-factL,0.03,0.011538461538461539,0.05155769230769229,0.13230769230769232,0.05,0.2453846153846154,0.3169230769230769,0.15923076923076923,0.4876923076923077
establish,Julian dances salsa-factH,0.6327272727272727,0.5245454545454545,0.7382045454545455,0.17545454545454545,0.06909090909090909,0.3064090909090909,0.33,0.16538636363636364,0.5219090909090909
establish,Julian dances salsa-factL,0.3575,0.268109375,0.441875,0.258125,0.15684375,0.38064062499999995,0.2225,0.10873437500000001,0.355
establish,Mary is pregnant-factH,0.8666666666666667,0.792,0.9319999999999999,0.5313333333333333,0.3565499999999999,0.6840333333333333,0.4066666666666667,0.26331666666666664,0.5647
establish,Mary is pregnant-factL,0.14583333333333334,0.04831250000000001,0.2867083333333333,0.20166666666666666,0.08329166666666668,0.32254166666666667,0.22333333333333333,0.0924375,0.3816666666666667
establish,Mia drank 2 cocktails last night-factH,0.6146666666666667,0.552,0.6746666666666666,0.272,0.17265,0.38535,0.4686666666666667,0.306,0.6420166666666667
establish,Mia drank 2 cocktails last night-factL,0.15857142857142856,0.04428571428571429,0.3514285714285714,0.14714285714285716,0.01571428571428571,0.3771785714285714,0.5571428571428572,0.3142857142857143,0.8000357142857143
establish,Olivia sleeps until noon-factH,0.7708333333333333,0.6583333333333333,0.8633333333333333,0.3575,0.1575,0.5716874999999999,0.3325,0.13491666666666668,0.5342083333333333
establish,Olivia sleeps until noon-factL,0.125,0.054285714285714284,0.2243035714285714,0.21285714285714286,0.09142857142857144,0.35862499999999997,0.3607142857142857,0.17426785714285714,0.5621428571428572
establish,Owen shoveled snow last winter-factH,0.7527272727272727,0.6609090909090909,0.841840909090909,0.37727272727272726,0.2109090909090909,0.5454545454545454,0.5418181818181819,0.3790909090909091,0.7145681818181818
establish,Owen shoveled snow last winter-factL,0.1142857142857143,0.0527857142857143,0.1842857142857143,0.17,0.04714285714285715,0.32,0.6057142857142856,0.3185714285714286,0.9544999999999998
establish,Sophia got a tattoo-factH,0.59125,0.5387500000000001,0.65003125,0.23625,0.06246874999999999,0.43006249999999996,0.23249999999999998,0.08621875000000001,0.38628124999999996
establish,Sophia got a tattoo-factL,0.38666666666666666,0.28663333333333335,0.484,0.31866666666666665,0.20733333333333334,0.4346833333333333,0.14733333333333332,0.05998333333333333,0.2606833333333333
establish,Tony had a drink last night-factH,0.7746666666666666,0.7133333333333334,0.8333333333333334,0.2813333333333333,0.18191666666666667,0.39868333333333333,0.46799999999999997,0.31931666666666664,0.6293833333333332
establish,Tony had a drink last night-factL,0.2181818181818182,0.09452272727272727,0.3936363636363637,0.23545454545454544,0.06727272727272729,0.43093181818181814,0.2609090909090909,0.08636363636363636,0.47547727272727275
establish,Zoe calculated the tip-factH,0.7977777777777778,0.6755277777777777,0.9111388888888888,0.3522222222222222,0.19,0.5367222222222222,0.4888888888888889,0.27775000000000005,0.6977777777777778
establish,Zoe calculated the tip-factL,0.09857142857142857,0.049999999999999996,0.16,0.22142857142857145,0.04139285714285715,0.45714285714285713,0.4014285714285714,0.2285357142857143,0.5801071428571428
hear,Charley speaks Spanish-factH,0.88,0.8215384615384616,0.9338461538461539,0.683076923076923,0.5276923076923077,0.8246346153846155,0.7338461538461538,0.5575961538461539,0.8862307692307692
hear,Charley speaks Spanish-factL,0.33699999999999997,0.2379875,0.4445375,0.535,0.3764625,0.6865249999999999,0.5645,0.4035,0.71555
hear,Danny ate the last cupcake-factH,0.6423076923076922,0.5630576923076922,0.7138653846153845,0.6953846153846154,0.49151923076923076,0.8538653846153845,0.7330769230769231,0.5268653846153847,0.9046538461538461
hear,Danny ate the last cupcake-factL,0.2318181818181818,0.12454545454545454,0.36911363636363637,0.6,0.3608636363636364,0.8382045454545455,0.7045454545454546,0.48268181818181816,0.9154545454545454
hear,Emily bought a car yesterday-factH,0.482,0.308,0.6621499999999999,0.356,0.043999999999999984,0.734,0.512,0.2736,0.772
hear,Emily bought a car yesterday-factL,0.06777777777777777,0.03333333333333333,0.11444444444444445,0.6288888888888888,0.38658333333333333,0.8511111111111112,0.5566666666666666,0.32658333333333334,0.8111944444444444
hear,Emma studied on Saturday morning-factH,0.677,0.5819500000000001,0.762075,0.669,0.512975,0.824025,0.878,0.69295,0.982
hear,Emma studied on Saturday morning-factL,0.25333333333333335,0.09663888888888889,0.4167499999999999,0.5822222222222222,0.36438888888888893,0.8111111111111111,0.7055555555555555,0.46997222222222224,0.9044722222222221
hear,Frank got a cat-factH,0.679375,0.628109375,0.73503125,0.840625,0.7181093749999999,0.925,0.6687500000000001,0.492453125,0.8156875
hear,Frank got a cat-factL,0.044,0.011000000000000003,0.08302499999999999,0.584,0.372975,0.7670250000000001,0.569,0.316975,0.8300749999999999
hear,Grace visited her sister-factH,0.8329411764705882,0.7634852941176471,0.8935294117647059,0.6558823529411765,0.4847058823529412,0.8076617647058822,0.7323529411764705,0.5358382352941177,0.897691176470588
hear,Grace visited her sister-factL,0.271875,0.148109375,0.4169374999999999,0.70875,0.499359375,0.886265625,0.614375,0.41435937500000003,0.806265625
