short_trigger,contentFact,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
admit,Danny ate the last cupcake-factL,0.3007692307692308,0.12459615384615386,0.5054230769230769,0.56,0.33690384615384616,0.7684807692307691
admit,Emily bought a car yesterday-factH,0.5357894736842106,0.40990789473684214,0.6668552631578948,0.42157894736842105,0.28630263157894736,0.5643421052631579
admit,Emily bought a car yesterday-factL,0.4306666666666667,0.24398333333333333,0.6166833333333334,0.5653333333333334,0.3806666666666667,0.7506833333333334
admit,Emma studied on Saturday morning-factH,0.38846153846153847,0.2061346153846154,0.5716346153846154,0.4938461538461538,0.3222692307692308,0.67625
admit,Emma studied on Saturday morning-factL,0.5453333333333333,0.38465,0.6988499999999999,0.61,0.4305833333333334,0.7806666666666666
admit,Frank got a cat-factH,0.45,0.26996428571428577,0.6364464285714286,0.6178571428571429,0.4328214285714286,0.7893035714285714
admit,Frank got a cat-factL,0.40375,0.17621874999999998,0.63125,0.69,0.5424374999999999,0.82003125
admit,Grace visited her sister-factH,0.502,0.28,0.729025,0.509,0.28192500000000004,0.7460249999999999
admit,Grace visited her sister-factL,0.5758333333333333,0.346625,0.7833333333333333,0.415,0.19329166666666667,0.6458541666666667
admit,Isabella ate a steak on Sunday-factH,0.4226666666666667,0.25,0.5953333333333334,0.6173333333333333,0.4646666666666667,0.78535
admit,Isabella ate a steak on Sunday-factL,0.46615384615384614,0.2730769230769231,0.6677307692307692,0.5253846153846153,0.3169230769230769,0.7200192307692308
admit,Jackson ran 10 miles-factH,0.5173333333333333,0.35195000000000004,0.6820333333333334,0.658,0.5033166666666666,0.8167
admit,Jackson ran 10 miles-factL,0.3981818181818182,0.1899318181818182,0.6128181818181817,0.6036363636363636,0.39722727272727276,0.783659090909091
admit,Jayden rented a car-factH,0.694,0.518,0.8500249999999999,0.642,0.40892500000000004,0.834
admit,Jayden rented a car-factL,0.5690909090909091,0.3371818181818182,0.7655454545454545,0.5327272727272727,0.3226818181818181,0.7591590909090908
admit,Jon walks to work-factH,0.6105555555555555,0.441625,0.7745277777777777,0.7583333333333333,0.6044027777777777,0.8838888888888888
admit,Jon walks to work-factL,0.3585714285714286,0.1785357142857143,0.5385892857142857,0.5978571428571429,0.3984464285714286,0.7879285714285713
admit,Josh learned to ride a bike yesterday-factH,0.49727272727272726,0.3054545454545455,0.6736818181818183,0.6763636363636364,0.5063409090909091,0.8463636363636363
admit,Josh learned to ride a bike yesterday-factL,0.335,0.17,0.52625,0.50125,0.24125000000000002,0.7950312500000001
admit,Josie went on vacation to France-factH,0.5007692307692307,0.29686538461538464,0.6938846153846153,0.6176923076923077,0.3984423076923077,0.8139999999999998
admit,Josie went on vacation to France-factL,0.47375,0.24496874999999999,0.76875,0.5925,0.35625,0.7975625
admit,Julian dances salsa-factH,0.5871428571428572,0.42067857142857146,0.7564821428571428,0.6171428571428571,0.4478392857142857,0.7871607142857142
admit,Julian dances salsa-factL,0.3492857142857143,0.16783928571428572,0.5329107142857142,0.4614285714285714,0.2685535714285715,0.6485892857142856
admit,Mary is pregnant-factH,0.6807692307692308,0.4746153846153846,0.8531153846153846,0.5646153846153846,0.39076923076923076,0.7377115384615384
admit,Mary is pregnant-factL,0.31,0.0875,0.58125,0.51125,0.16368749999999999,0.865
admit,Mia drank 2 cocktails last night-factH,0.6425,0.42625,0.81375,0.76125,0.5660937500000001,0.91625
admit,Mia drank 2 cocktails last night-factL,0.372,0.16095000000000004,0.588,0.734,0.500975,0.914
admit,Olivia sleeps until noon-factH,0.45111111111111113,0.2960416666666667,0.6083749999999999,0.5166666666666666,0.35665277777777776,0.6655833333333333
admit,Olivia sleeps until noon-factL,0.7042857142857143,0.5128214285714285,0.8900357142857143,0.7542857142857142,0.60125,0.9000714285714285
admit,Owen shoveled snow last winter-factH,0.6058823529411764,0.4476323529411765,0.7465441176470587,0.6076470588235294,0.4329411764705883,0.7717794117647059
admit,Owen shoveled snow last winter-factL,0.45636363636363636,0.2599772727272728,0.6518409090909092,0.5781818181818182,0.3927045454545455,0.7727954545454545
admit,Sophia got a tattoo-factH,0.5728571428571428,0.40071428571428575,0.7443571428571428,0.5992857142857143,0.3906964285714285,0.7786428571428571
admit,Sophia got a tattoo-factL,0.41615384615384615,0.21842307692307691,0.6230769230769231,0.563076923076923,0.3653653846153846,0.7615576923076922
admit,Tony had a drink last night-factH,0.3427272727272727,0.15086363636363637,0.5637499999999999,0.6090909090909091,0.36268181818181816,0.8290909090909091
admit,Tony had a drink last night-factL,0.3628571428571429,0.11846428571428574,0.6557142857142857,0.5085714285714286,0.20985714285714285,0.7928571428571428
admit,Zoe calculated the tip-factH,0.5237499999999999,0.27625,0.73625,0.75375,0.46746874999999993,0.9775
admit,Zoe calculated the tip-factL,0.6184615384615385,0.4168846153846154,0.8200384615384615,0.7338461538461538,0.5482499999999999,0.9177115384615385
announce,Charley speaks Spanish-factH,0.6746153846153846,0.49457692307692314,0.8323076923076923,0.6638461538461539,0.4784615384615385,0.8415961538461538
announce,Charley speaks Spanish-factL,0.31133333333333335,0.18396666666666667,0.46409999999999996,0.6053333333333333,0.4406333333333333,0.7706833333333333
announce,Danny ate the last cupcake-factH,0.49857142857142855,0.3256785714285715,0.6778928571428571,0.4064285714285714,0.2206964285714286,0.595
announce,Danny ate the last cupcake-factL,0.29363636363636364,0.1445227272727273,0.4772954545454545,0.6545454545454545,0.43722727272727274,0.8518181818181818
announce,Emily bought a car yesterday-factH,0.6554545454545454,0.3963181818181818,0.8645681818181817,0.73,0.5108863636363636,0.899090909090909
announce,Emily bought a car yesterday-factL,0.4609090909090909,0.24075,0.6809999999999999,0.5145454545454545,0.28727272727272724,0.7391363636363636
announce,Emma studied on Saturday morning-factH,0.38666666666666666,0.1299722222222222,0.6611388888888888,0.6244444444444445,0.3410555555555555,0.8744999999999999
announce,Emma studied on Saturday morning-factL,0.3646153846153846,0.23075,0.5185192307692308,0.46,0.27840384615384617,0.67
announce,Frank got a cat-factH,0.5944444444444444,0.32530555555555557,0.85,0.6133333333333333,0.3155555555555556,0.8700277777777778
announce,Frank got a cat-factL,0.34615384615384615,0.18142307692307694,0.5261730769230769,0.5061538461538462,0.32846153846153847,0.6869423076923077
announce,Grace visited her sister-factH,0.5268421052631579,0.3841842105263158,0.6526315789473685,0.6336842105263158,0.47472368421052624,0.7858684210526315
announce,Grace visited her sister-factL,0.5411111111111111,0.38884722222222223,0.6933472222222222,0.5616666666666666,0.3827222222222222,0.7384583333333331
announce,Isabella ate a steak on Sunday-factH,0.37727272727272726,0.16179545454545452,0.6172954545454545,0.77,0.5617727272727273,0.94
announce,Isabella ate a steak on Sunday-factL,0.27666666666666667,0.13322916666666668,0.4358541666666666,0.7708333333333334,0.5982916666666667,0.9184166666666667
announce,Jackson ran 10 miles-factH,0.38142857142857145,0.20994642857142856,0.5678571428571428,0.4714285714285715,0.2728392857142857,0.6764285714285714
announce,Jackson ran 10 miles-factL,0.43625,0.22746874999999997,0.6425312499999999,0.51625,0.30118750000000005,0.7575312500000001
announce,Jayden rented a car-factH,0.40785714285714286,0.29498214285714286,0.5114285714285715,0.5528571428571428,0.3828571428571429,0.7264642857142857
announce,Jayden rented a car-factL,0.4126315789473684,0.2557894736842105,0.578421052631579,0.4189473684210526,0.2555921052631579,0.5910921052631578
announce,Jon walks to work-factH,0.37636363636363634,0.21904545454545454,0.5392272727272726,0.6609090909090909,0.46361363636363634,0.8527499999999999
announce,Jon walks to work-factL,0.39499999999999996,0.17595,0.59205,0.579,0.373875,0.797025
announce,Josh learned to ride a bike yesterday-factH,0.4894117647058823,0.3199264705882353,0.6606029411764704,0.7382352941176471,0.5770441176470589,0.8741323529411764
announce,Josh learned to ride a bike yesterday-factL,0.5,0.3360972222222222,0.6677777777777778,0.7061111111111111,0.5511111111111111,0.8561111111111112
announce,Josie went on vacation to France-factH,0.7033333333333334,0.38666666666666666,0.9266666666666666,0.4666666666666667,0.135,0.795
announce,Josie went on vacation to France-factL,0.17642857142857143,0.06357142857142858,0.3243035714285714,0.5114285714285715,0.33067857142857143,0.6950357142857143
announce,Julian dances salsa-factH,0.33714285714285713,0.20414285714285715,0.4757142857142857,0.6571428571428571,0.38853571428571426,0.8857142857142857
announce,Julian dances salsa-factL,0.48692307692307696,0.2838269230769231,0.676923076923077,0.6715384615384615,0.4907692307692308,0.8423076923076923
announce,Mary is pregnant-factH,0.79,0.6222884615384615,0.9138653846153846,0.7638461538461538,0.5738269230769231,0.9108076923076922
announce,Mary is pregnant-factL,0.46285714285714286,0.19,0.75003571428571425,0.9285714285714286,0.8014285714285715,0.9957142857142857
announce,Mia drank 2 cocktails last night-factH,0.5535,0.4089625,0.6895,0.6875,0.5509999999999999,0.8045125000000001
announce,Mia drank 2 cocktails last night-factL,0.375,0.225,0.5571607142857143,0.48214285714285715,0.34571428571428575,0.632875
announce,Olivia sleeps until noon-factH,0.4022222222222222,0.17433333333333334,0.6600277777777778,0.7755555555555556,0.5654722222222223,0.9244722222222223
announce,Olivia sleeps until noon-factL,0.5042857142857143,0.33998214285714284,0.6785892857142857,0.5678571428571428,0.4049821428571428,0.7350178571428572
announce,Owen shoveled snow last winter-factH,0.5066666666666667,0.3266111111111111,0.6678333333333333,0.7733333333333333,0.6610833333333334,0.8845277777777778
announce,Owen shoveled snow last winter-factL,0.2713333333333333,0.1585333333333333,0.4080166666666667,0.5766666666666667,0.3753166666666667,0.7680166666666667
announce,Sophia got a tattoo-factH,0.7188888888888889,0.5321944444444445,0.8811111111111111,0.6544444444444444,0.48663888888888884,0.8089166666666666
announce,Sophia got a tattoo-factL,0.6277777777777778,0.38769444444444445,0.8389444444444444,0.6055555555555555,0.35216666666666663,0.8322777777777777
announce,Tony had a drink last night-factH,0.44,0.252975,0.64805,0.491,0.28800000000000003,0.6870499999999999
announce,Tony had a drink last night-factL,0.33588235294117647,0.1958529411764706,0.48824999999999996,0.7576470588235295,0.6323382352941177,0.872455882352941
announce,Zoe calculated the tip-factH,0.5599999999999999,0.3399722222222222,0.7688888888888888,0.6977777777777778,0.5055555555555555,0.8822777777777777
announce,Zoe calculated the tip-factL,0.45499999999999996,0.2635,0.6493035714285714,0.6242857142857143,0.42494642857142856,0.8007321428571428
be annoyed,Charley speaks Spanish-factH,0.82875,0.66121875,0.96690625,0.88,0.73684375,0.969390625
be annoyed,Charley speaks Spanish-factL,0.8631578947368421,0.7826315789473685,0.932657894736842,0.9189473684210526,0.8467894736842105,0.9742368421052631
be annoyed,Danny ate the last cupcake-factH,0.8952941176470588,0.7693823529411764,0.9747205882352942,0.861764705882353,0.6993823529411765,0.9835294117647059
be annoyed,Danny ate the last cupcake-factL,0.86,0.6725,0.9716666666666667,0.7683333333333333,0.579125,0.9091666666666667
be annoyed,Emily bought a car yesterday-factH,0.8881818181818182,0.7399772727272727,0.9736590909090909,0.8554545454545455,0.6653863636363636,0.97275
be annoyed,Emily bought a car yesterday-factL,0.7908333333333333,0.5899583333333334,0.9492083333333334,0.7949999999999999,0.6174375,0.9425
be annoyed,Emma studied on Saturday morning-factH,0.92,0.8738461538461538,0.9584615384615385,0.85,0.6952692307692308,0.9553846153846154
be annoyed,Emma studied on Saturday morning-factL,0.7508333333333334,0.5666249999999999,0.9133749999999999,0.9075,0.7883333333333333,0.9883333333333333
be annoyed,Frank got a cat-factH,0.926923076923077,0.8653653846153846,0.9784615384615385,0.9584615384615385,0.916923076923077,0.9938461538461538
be annoyed,Frank got a cat-factL,0.8191666666666666,0.5874583333333333,0.9775208333333333,0.9641666666666666,0.9333125,0.9883333333333333
be annoyed,Grace visited her sister-factH,0.885,0.8112343750000001,0.9375,0.87125,0.74,0.966890625
be annoyed,Grace visited her sister-factL,0.9016666666666666,0.7333333333333334,0.9933333333333333,0.975,0.9491458333333334,0.9941666666666666
be annoyed,Isabella ate a steak on Sunday-factH,0.84,0.5899687499999999,0.98625,0.97625,0.95375,0.995
be annoyed,Isabella ate a steak on Sunday-factL,0.9146153846153846,0.867673076923077,0.9623461538461539,0.9507692307692308,0.9146153846153846,0.9823076923076923
be annoyed,Jackson ran 10 miles-factH,0.97,0.9357142857142857,1,0.9814285714285714,0.9557142857142857,1
be annoyed,Jackson ran 10 miles-factL,0.75375,0.5124687499999999,0.93625,0.83875,0.59625,0.995
be annoyed,Jayden rented a car-factH,0.8566666666666667,0.7292666666666667,0.9573666666666666,0.94,0.9053,0.9706666666666667
be annoyed,Jayden rented a car-factL,0.8036363636363636,0.6017954545454546,0.9327272727272727,0.9781818181818182,0.9636363636363636,0.9909090909090909
be annoyed,Jon walks to work-factH,0.8755555555555555,0.7209166666666668,0.9855555555555555,0.8777777777777778,0.6866388888888889,0.9888888888888889
be annoyed,Jon walks to work-factL,0.868,0.78,0.94,0.8886666666666666,0.8093,0.9593499999999999
be annoyed,Josh learned to ride a bike yesterday-factH,0.7342857142857143,0.46285714285714286,0.9143571428571428,0.9357142857142857,0.8614285714285714,0.9928571428571429
be annoyed,Josh learned to ride a bike yesterday-factL,0.7446153846153846,0.5399038461538462,0.9376923076923077,0.8923076923076924,0.81,0.9607692307692307
be annoyed,Josie went on vacation to France-factH,0.8807692307692307,0.7707499999999999,0.9723269230769231,0.8515384615384616,0.7052692307692308,0.9715576923076923
be annoyed,Josie went on vacation to France-factL,0.6915384615384615,0.49073076923076925,0.8646346153846153,0.9030769230769231,0.7992115384615385,0.9769423076923077
be annoyed,Julian dances salsa-factH,0.9261538461538461,0.8261346153846153,0.9869230769230769,0.8738461538461538,0.7245576923076923,0.9930769230769231
be annoyed,Julian dances salsa-factL,0.845,0.5716666666666667,0.9966666666666667,0.825,0.5483333333333333,0.9966666666666667
be annoyed,Mary is pregnant-factH,0.9299999999999999,0.8833333333333333,0.97,0.95,0.9166388888888889,0.9800277777777777
be annoyed,Mary is pregnant-factL,0.9235714285714286,0.8471428571428572,0.9821607142857143,0.9314285714285714,0.8821428571428571,0.9785714285714285
be annoyed,Mia drank 2 cocktails last night-factH,0.9481818181818181,0.9,0.9854545454545455,0.8945454545454545,0.7754090909090909,0.9809318181818181
be annoyed,Mia drank 2 cocktails last night-factL,0.895,0.762,0.991,0.967,0.922,0.997
be annoyed,Olivia sleeps until noon-factH,0.8313333333333334,0.736,0.918,0.8973333333333333,0.83665,0.9486666666666667
be annoyed,Olivia sleeps until noon-factL,0.8329411764705882,0.6917352941176471,0.9411764705882353,0.8376470588235294,0.7116470588235294,0.9258970588235295
be annoyed,Owen shoveled snow last winter-factH,0.9342857142857143,0.8842857142857142,0.9785714285714285,0.955,0.9321428571428572,0.9757321428571428
be annoyed,Owen shoveled snow last winter-factL,0.6384615384615384,0.4965,0.7646153846153846,0.8157692307692308,0.7180769230769231,0.904625
be annoyed,Sophia got a tattoo-factH,0.879090909090909,0.7535909090909091,0.9727499999999999,0.8763636363636363,0.7127272727272728,0.9763636363636363
be annoyed,Sophia got a tattoo-factL,0.9622222222222222,0.9088333333333333,0.9922222222222222,0.9311111111111111,0.8633055555555557,0.9867222222222223
be annoyed,Tony had a drink last night-factH,0.8258333333333333,0.7224375000000001,0.9166666666666666,0.785,0.5874583333333333,0.9317083333333332
be annoyed,Tony had a drink last night-factL,0.8354545454545454,0.6426818181818181,0.9718181818181818,0.8490909090909091,0.6354090909090909,0.9872727272727273
be annoyed,Zoe calculated the tip-factH,0.881,0.76,0.97,0.9259999999999999,0.8089999999999999,0.994
be annoyed,Zoe calculated the tip-factL,0.7664285714285715,0.5635357142857144,0.9243035714285714,0.8778571428571429,0.7907142857142857,0.9564285714285714
be right,Charley speaks Spanish-factH,0.24857142857142858,0.1264107142857143,0.40292857142857136,0.21857142857142858,0.07137500000000002,0.40428571428571425
be right,Charley speaks Spanish-factL,0.09625,0.03,0.166265625,0.23000000000000004,0.07625000000000004,0.419390625
be right,Danny ate the last cupcake-factH,0.12875,0.04996874999999999,0.225015625,0.17124999999999999,0.07187500000000002,0.30643749999999986
be right,Danny ate the last cupcake-factL,0.17153846153846153,0.08998076923076923,0.2861730769230769,0.0823076923076923,0.03384615384615386,0.13153846153846155
be right,Emily bought a car yesterday-factH,0.23866666666666667,0.1166,0.3626666666666667,0.2153333333333333,0.07599999999999998,0.38803333333333334
be right,Emily bought a car yesterday-factL,0.05,0.018571428571428572,0.08857142857142856,0.050714285714285726,0.018553571428571433,0.09144642857142857
be right,Emma studied on Saturday morning-factH,0.18692307692307691,0.09690384615384616,0.28848076923076926,0.1030769230769231,0.0630576923076923,0.14540384615384616
be right,Emma studied on Saturday morning-factL,0.3022222222222222,0.13994444444444445,0.48447222222222225,0.0977777777777778,0.0388888888888889,0.16777777777777778
be right,Frank got a cat-factH,0.08222222222222222,0.02888888888888888,0.1488888888888889,0.16666666666666669,0.038861111111111124,0.3811388888888889
be right,Frank got a cat-factL,0.18545454545454546,0.07454545454545455,0.36181818181818176,0.26272727272727275,0.09815909090909092,0.4763863636363636
be right,Grace visited her sister-factH,0.07076923076923076,0.023057692307692307,0.13846153846153844,0.13076923076923078,0.060769230769230784,0.20540384615384613
be right,Grace visited her sister-factL,0.231,0.111975,0.36502499999999993,0.11500000000000002,0.04500000000000001,0.18702500000000002
be right,Isabella ate a steak on Sunday-factH,0.2981818181818182,0.11811363636363637,0.5018181818181818,0.15454545454545457,0.01452272727272727,0.3345681818181819
be right,Isabella ate a steak on Sunday-factL,0.11214285714285714,0.03639285714285716,0.22214285714285714,0.2735714285714286,0.11499999999999999,0.4522321428571428
be right,Jackson ran 10 miles-factH,0.34400000000000003,0.22319,0.46362000000000003,0.2332,0.11599999999999999,0.37321
be right,Jackson ran 10 miles-factL,0.108,0.047975000000000004,0.176025,0.042,0.0030000000000000027,0.093025
be right,Jayden rented a car-factH,0.2853846153846154,0.16459615384615384,0.43928846153846146,0.1807692307692308,0.07076923076923076,0.3215576923076923
be right,Jayden rented a car-factL,0.12076923076923077,0.056903846153846166,0.21461538461538462,0.18769230769230769,0.09,0.2954999999999999
be right,Jon walks to work-factH,0.26142857142857145,0.09142857142857141,0.47860714285714284,0.44857142857142857,0.19139285714285714,0.7158571428571427
be right,Jon walks to work-factL,0.09894736842105263,0.04630263157894737,0.16213157894736843,0.16578947368421057,0.05578947368421053,0.30107894736842106
be right,Josh learned to ride a bike yesterday-factH,0.13,0.056884615384615395,0.21461538461538462,0.07076923076923076,0.004615384615384618,0.16696153846153844
be right,Josh learned to ride a bike yesterday-factL,0.24555555555555555,0.12108333333333333,0.3778333333333333,0.06333333333333334,0.01444444444444444,0.11780555555555554
be right,Josie went on vacation to France-factH,0.1907142857142857,0.08353571428571428,0.32001785714285713,0.11571428571428571,0.04569642857142858,0.20432142857142854
be right,Josie went on vacation to France-factL,0.216,0.07597500000000001,0.380025,0.322,0.10685,0.5600999999999999
be right,Julian dances salsa-factH,0.258,0.10490000000000002,0.43,0.05900000000000002,0.024000000000000014,0.10500000000000001
be right,Julian dances salsa-factL,0.08,0.014267857142857138,0.18357142857142855,0.1957142857142857,0.022821428571428576,0.3985714285714285
be right,Mary is pregnant-factH,0.3484615384615385,0.14061538461538464,0.5753846153846154,0.2476923076923077,0.0838076923076923,0.44386538461538455
be right,Mary is pregnant-factL,0.19933333333333333,0.06665000000000001,0.34199999999999997,0.12933333333333333,0.05598333333333333,0.21466666666666667
be right,Mia drank 2 cocktails last night-factH,0.10818181818181818,0.05272727272727273,0.16820454545454544,0.23272727272727275,0.07272727272727272,0.44459090909090904
be right,Mia drank 2 cocktails last night-factL,0.09294117647058824,0.03822058823529412,0.16885294117647057,0.17823529411764705,0.05882352941176469,0.3241470588235294
be right,Olivia sleeps until noon-factH,0.234,0.113,0.373,0.239,0.043999999999999984,0.50302499999999994
be right,Olivia sleeps until noon-factL,0.05888888888888889,0.01552777777777778,0.12113888888888887,0.05111111111111112,0.016666666666666663,0.09666666666666668
be right,Owen shoveled snow last winter-factH,0.2735714285714286,0.12212499999999998,0.45008928571428564,0.23500000000000001,0.07498214285714286,0.4429285714285713
be right,Owen shoveled snow last winter-factL,0.18583333333333335,0.06741666666666668,0.3350208333333334,0.3308333333333333,0.09495833333333331,0.5933541666666666
be right,Sophia got a tattoo-factH,0.05,0.00857142857142857,0.11857142857142856,0.20000000000000004,0.030000000000000027,0.47857142857142854
be right,Sophia got a tattoo-factL,0.26272727272727275,0.10450000000000001,0.4382045454545454,0.2027272727272727,0.057249999999999995,0.3891363636363636
be right,Tony had a drink last night-factH,0.1511111111111111,0.02441666666666667,0.31113888888888885,0.13333333333333333,0.022194444444444447,0.32
be right,Tony had a drink last night-factL,0.3069230769230769,0.13076923076923078,0.5107884615384615,0.25923076923076926,0.1030769230769231,0.42849999999999994
be right,Zoe calculated the tip-factH,0.15875,0.0249375,0.3225,0.1,0.024968749999999998,0.19003124999999998
be right,Zoe calculated the tip-factL,0.222,0.09393333333333334,0.3774499999999999,0.2946666666666667,0.14598333333333333,0.476
confess,Charley speaks Spanish-factH,0.32625,0.15375,0.5125937499999998,0.58375,0.32365625000000003,0.845
confess,Charley speaks Spanish-factL,0.26666666666666666,0.058291666666666686,0.575,0.6233333333333333,0.33166666666666667,0.885
confess,Danny ate the last cupcake-factH,0.41000000000000003,0.19246875000000002,0.6500937499999999,0.64,0.4,0.8500312499999999
confess,Danny ate the last cupcake-factL,0.49916666666666665,0.28325,0.7041875000000001,0.6116666666666667,0.40395833333333336,0.8242291666666667
confess,Emily bought a car yesterday-factH,0.525,0.3491458333333333,0.7091666666666666,0.7708333333333334,0.5791458333333332,0.9225
confess,Emily bought a car yesterday-factL,0.4790909090909091,0.25077272727272726,0.6845454545454546,0.5836363636363636,0.37084090909090905,0.7809545454545453
confess,Emma studied on Saturday morning-factH,0.452,0.26066666666666666,0.6586666666666666,0.45866666666666667,0.24998333333333334,0.6720666666666666
confess,Emma studied on Saturday morning-factL,0.5533333333333333,0.35500000000000004,0.7275208333333333,0.5366666666666666,0.331625,0.7291666666666666
