short_trigger,contentFact,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
confirm,Charley speaks Spanish-factH,0.20833333333333331,0.11499999999999999,0.2866666666666667,0.31999999999999995,0.04833333333333334,0.6483333333333333
confirm,Charley speaks Spanish-factL,0.286,0.055999999999999994,0.626,0.376,0.154,0.7
confirm,Danny ate the last cupcake-factH,0.39166666666666666,0.07666666666666666,0.7369999999999998,0.195,0.008333333333333331,0.5250416666666666
confirm,Danny ate the last cupcake-factL,0.29375,0.15746875,0.44503125,0.195,0.047468750000000004,0.43878125
confirm,Emily bought a car yesterday-factH,0.41833333333333333,0.17495833333333333,0.6483333333333333,0.32,0.1,0.5466666666666666
confirm,Emily bought a car yesterday-factL,0.17333333333333334,0,0.31,0.12333333333333332,0.040000000000000036,0.19999999999999996
confirm,Emma studied on Saturday morning-factH,0.23,0.010000000000000009,0.45,0.43499999999999994,0.14499999999999996,0.77
confirm,Emma studied on Saturday morning-factL,0.26,0.05495833333333333,0.54,0.4083333333333333,0.08666666666666667,0.7421666666666662
confirm,Frank got a cat-factH,0.20400000000000001,0.11000000000000001,0.278,0.45,0.208,0.74
confirm,Frank got a cat-factL,0.1433333333333333,0,0.41,0.08333333333333333,0,0.21999999999999997
confirm,Grace visited her sister-factH,0.48250000000000004,0.21000000000000002,0.755,0.3025,0.057499999999999996,0.625
confirm,Grace visited her sister-factL,0.22571428571428573,0.04853571428571429,0.4374285714285712,0.27285714285714285,0.0999642857142857,0.5228571428571429
confirm,Isabella ate a steak on Sunday-factH,0.04666666666666667,0,0.13,0.43666666666666665,0.15000000000000002,1
confirm,Isabella ate a steak on Sunday-factL,0.31333333333333335,0,0.92,0.33333333333333337,0,0.99
confirm,Jackson ran 10 miles-factH,0.2,0.0775,0.3513124999999999,0.37375,0.17125,0.5837812499999999
confirm,Jackson ran 10 miles-factL,0.3338461538461538,0.18076923076923077,0.49849999999999994,0.4115384615384615,0.23303846153846153,0.5915961538461538
confirm,Jayden rented a car-factH,0.44,0.16799999999999998,0.736,0.256,0.066,0.526
confirm,Jayden rented a car-factL,0.222,0.010000000000000009,0.434,0.152,0.006000000000000005,0.346
confirm,Jon walks to work-factH,0.16,0.05399999999999999,0.306,0.576,0.29145,0.858
confirm,Jon walks to work-factL,0.36750000000000005,0.044999999999999984,0.7575,0.28500000000000003,0,0.6900000000000001
confirm,Josh learned to ride a bike yesterday-factH,0.5666666666666667,0.22999999999999998,0.98,0.9266666666666666,0.81,1
confirm,Josh learned to ride a bike yesterday-factL,0.11857142857142856,0.01714285714285714,0.2785714285714286,0.5142857142857142,0.23424999999999996,0.8542857142857143
confirm,Josie went on vacation to France-factH,0.3,0.07710714285714285,0.5529285714285713,0.1842857142857143,0.022857142857142854,0.45285714285714285
confirm,Josie went on vacation to France-factL,0.12714285714285714,0.03,0.2342857142857143,0.5942857142857143,0.27278571428571424,0.8842857142857142
confirm,Julian dances salsa-factH,0.218,0.048000000000000015,0.426,0.498,0.16780000000000006,0.854
confirm,Julian dances salsa-factL,0.14200000000000002,0.076,0.21000000000000002,0.07999999999999999,0.01800000000000001,0.174
confirm,Mary is pregnant-factH,0.318,0.062,0.5720999999999999,0.408,0.12199999999999994,0.71
confirm,Mary is pregnant-factL,0.07250000000000001,0.026249999999999996,0.12631249999999994,0.25375,0.08250000000000002,0.48374999999999996
confirm,Mia drank 2 cocktails last night-factH,0.25,0.07621875,0.39875,0.39,0.16125,0.6653749999999997
confirm,Mia drank 2 cocktails last night-factL,0.25875,0.048687499999999995,0.54125,0.48,0.28496875,0.6913124999999999
confirm,Olivia sleeps until noon-factH,0.33,0.155,0.5018333333333332,0.27666666666666667,0.05666666666666667,0.5852499999999997
confirm,Olivia sleeps until noon-factL,0.26666666666666666,0.06666666666666668,0.48,0.22333333333333336,0.08666666666666667,0.36858333333333315
confirm,Owen shoveled snow last winter-factH,0.1366666666666667,0.013333333333333336,0.31666666666666665,0.18333333333333332,0.03329166666666669,0.36
confirm,Owen shoveled snow last winter-factL,0.203,0.07597500000000001,0.38,0.458,0.185,0.7180499999999999
confirm,Sophia got a tattoo-factH,0.08499999999999999,0.013333333333333336,0.20333333333333334,0.3516666666666667,0.031625000000000014,0.8166666666666667
confirm,Sophia got a tattoo-factL,0.23,0.04600000000000001,0.41400000000000003,0.40599999999999997,0.08600000000000002,0.726
confirm,Tony had a drink last night-factH,0.155,0.04666666666666666,0.27999999999999997,0.4683333333333334,0.21825000000000006,0.728375
confirm,Tony had a drink last night-factL,0.03375,0.009999999999999998,0.07,0.29500000000000004,0.03496874999999999,0.61875
confirm,Zoe calculated the tip-factH,0.086,0.020000000000000004,0.178,0.254,0.018000000000000016,0.644
confirm,Zoe calculated the tip-factL,0.23090909090909092,0.09722727272727275,0.36272727272727273,0.20909090909090908,0.12636363636363637,0.30184090909090905
demonstrate,Charley speaks Spanish-factH,0.4445454545454545,0.25722727272727275,0.6363636363636364,0.5690909090909091,0.36361363636363636,0.7736363636363637
demonstrate,Charley speaks Spanish-factL,0.13333333333333333,0.009999999999999995,0.37,0.8433333333333334,0.55,0.99
demonstrate,Danny ate the last cupcake-factH,0.424,0.268,0.688,0.746,0.47400000000000003,0.996
demonstrate,Danny ate the last cupcake-factL,0.52,0.2733333333333333,0.7785416666666665,0.8633333333333333,0.715,0.97
demonstrate,Emily bought a car yesterday-factH,0.36428571428571427,0.19417857142857142,0.5271428571428571,0.3585714285714286,0.1685357142857143,0.6028571428571429
demonstrate,Emily bought a car yesterday-factL,0.29,0.12246874999999999,0.4513124999999999,0.325,0.13871875,0.5550937499999998
demonstrate,Emma studied on Saturday morning-factH,0.3775,0.010000000000000009,0.755,0.51,0.10250000000000004,0.8525
demonstrate,Emma studied on Saturday morning-factL,0.302,0.02999999999999997,0.604,0.598,0.238,0.952
demonstrate,Frank got a cat-factH,0.3516666666666667,0.15333333333333335,0.59,0.72,0.46820833333333334,0.9333333333333333
demonstrate,Frank got a cat-factL,0.29,0.030000000000000027,0.668,0.262,0.05000000000000002,0.594
demonstrate,Grace visited her sister-factH,0.47125,0.22125,0.7075312500000001,0.68875,0.43871875000000005,0.89875
demonstrate,Grace visited her sister-factL,0.25,0.06333333333333332,0.455,0.5233333333333333,0.2683333333333333,0.7633749999999999
demonstrate,Isabella ate a steak on Sunday-factH,0.105,0.026666666666666672,0.185,0.5366666666666666,0.24333333333333335,0.8049999999999999
demonstrate,Isabella ate a steak on Sunday-factL,0.48,0,0.96,0.78,0.575,0.985
demonstrate,Jackson ran 10 miles-factH,0.3414285714285714,0.14135714285714285,0.5814642857142857,0.5028571428571429,0.26996428571428577,0.7428571428571429
demonstrate,Jackson ran 10 miles-factL,0.05857142857142857,0.0285,0.09857142857142857,0.3871428571428571,0.12996428571428575,0.6701428571428572
demonstrate,Jayden rented a car-factH,0.252,0.09575,0.41605000000000003,0.334,0.152,0.5
demonstrate,Jayden rented a car-factL,0.17615384615384616,0.062250000000000014,0.3161538461538462,0.3853846153846154,0.1906346153846154,0.5892884615384615
demonstrate,Jon walks to work-factH,0.5271428571428571,0.2768928571428571,0.7671785714285714,0.6328571428571429,0.36710714285714285,0.8685714285714285
demonstrate,Jon walks to work-factL,0.298,0.03199999999999997,0.63,0.32,0.07200000000000001,0.666
demonstrate,Josh learned to ride a bike yesterday-factH,0.355,0.13875,0.6137812500000001,0.34125,0.10371875,0.6214687499999998
demonstrate,Josh learned to ride a bike yesterday-factL,0.4457142857142857,0.19839285714285715,0.6728571428571428,0.2671428571428571,0.12571428571428572,0.44149999999999995
demonstrate,Josie went on vacation to France-factH,0.2671428571428571,0.09,0.46435714285714275,0.4342857142857143,0.14410714285714288,0.7243571428571429
demonstrate,Josie went on vacation to France-factL,0.2366666666666667,0.04999999999999999,0.34,0.48333333333333334,0.06999999999999995,0.84
demonstrate,Julian dances salsa-factH,0.3375,0.1711875,0.5025312499999999,0.53625,0.27237500000000003,0.76875
demonstrate,Julian dances salsa-factL,0.42125,0.23243750000000002,0.59875,0.4525,0.22240625,0.70375
demonstrate,Mary is pregnant-factH,0.79,0.605,0.975,0.69,0.39,0.99
demonstrate,Mary is pregnant-factL,0.31,0.033999999999999975,0.676,0.692,0.3,0.992
demonstrate,Mia drank 2 cocktails last night-factH,0.432,0.122,0.742,0.47600000000000003,0.3460000000000001,0.6242499999999997
demonstrate,Mia drank 2 cocktails last night-factL,0.26142857142857145,0.03142857142857142,0.5343571428571428,0.7428571428571429,0.4585357142857143,0.9742857142857143
demonstrate,Olivia sleeps until noon-factH,0.29,0.10666666666666666,0.5867083333333334,0.47,0.16999999999999998,0.79
demonstrate,Olivia sleeps until noon-factL,0.31000000000000005,0,0.91,0.32999999999999996,0,0.97
demonstrate,Owen shoveled snow last winter-factH,0.4542857142857143,0.2712142857142857,0.6615714285714284,0.5971428571428572,0.32275000000000004,0.8314285714285714
demonstrate,Owen shoveled snow last winter-factL,0.505,0.3065833333333333,0.7234166666666666,0.8416666666666667,0.696625,0.9666666666666667
demonstrate,Sophia got a tattoo-factH,0.3525,0.1175,0.605,0.77,0.44500000000000006,0.965
demonstrate,Sophia got a tattoo-factL,0.665,0.33,1,0.675,0.5900000000000001,0.76
demonstrate,Tony had a drink last night-factH,0.28500000000000003,0.09000000000000002,0.545,0.28250000000000003,0.12406250000000008,0.45499999999999996
demonstrate,Tony had a drink last night-factL,0.20875,0.058718750000000014,0.42375,0.37,0.17746874999999998,0.5901249999999998
demonstrate,Zoe calculated the tip-factH,0.16799999999999998,0.021999999999999992,0.374,0.438,0.11000000000000004,0.752
demonstrate,Zoe calculated the tip-factL,0.23666666666666666,0.08833333333333335,0.385,0.835,0.6516666666666666,0.9733333333333334
discover,Charley speaks Spanish-factH,0.7825,0.4975,0.985,0.94,0.8325,0.9975
discover,Charley speaks Spanish-factL,0.6671428571428571,0.4642857142857143,0.8643214285714286,0.8328571428571429,0.6671428571428571,0.9657142857142856
discover,Danny ate the last cupcake-factH,0.61,0,0.98,0.8466666666666667,0.5700000000000001,1
discover,Danny ate the last cupcake-factL,0.6544444444444445,0.42211111111111116,0.8755555555555555,0.5555555555555556,0.2910555555555555,0.8088888888888889
discover,Emily bought a car yesterday-factH,0.41400000000000003,0.14955000000000002,0.678,0.68,0.318,0.9241499999999999
discover,Emily bought a car yesterday-factL,0.8225,0.69240625,0.9437812499999999,0.91125,0.8425,0.9725312500000001
discover,Emma studied on Saturday morning-factH,0.298,0.028000000000000025,0.5680000000000001,0.604,0.394,0.8420000000000001
discover,Emma studied on Saturday morning-factL,0.6475,0.3175,0.905,0.7,0.595,0.8475
discover,Frank got a cat-factH,0.8828571428571429,0.79,0.9686071428571428,0.7928571428571428,0.58425,0.9414285714285714
discover,Frank got a cat-factL,0.8814285714285715,0.7899285714285715,0.9586071428571428,0.7571428571428571,0.4741785714285714,0.9857142857142857
discover,Grace visited her sister-factH,0.74,0.382,0.966,0.806,0.528,0.974
discover,Grace visited her sister-factL,0.5314285714285715,0.21275,0.82575,0.58,0.3028214285714286,0.8472142857142856
discover,Isabella ate a steak on Sunday-factH,0.66,0.53,0.822,0.692,0.39,0.946
discover,Isabella ate a steak on Sunday-factL,0.496,0.247975,0.7421749999999999,0.5589999999999999,0.33685,0.78105
discover,Jackson ran 10 miles-factH,0.835,0.67,1,0.375,0,0.75
discover,Jackson ran 10 miles-factL,0.77,0.478,0.948,0.868,0.712,0.988
discover,Jayden rented a car-factH,0.8009999999999999,0.59685,0.942025,0.71,0.494925,0.898
discover,Jayden rented a car-factL,0.40599999999999997,0.11599999999999999,0.684,0.84,0.654,0.974
discover,Jon walks to work-factH,0.584,0.242,0.9339999999999999,0.684,0.338,0.954
discover,Jon walks to work-factL,0.8242857142857143,0.68,0.9571785714285714,0.47000000000000003,0.24842857142857144,0.7257142857142858
discover,Josh learned to ride a bike yesterday-factH,0.6755555555555556,0.44552777777777774,0.8889166666666667,0.8833333333333333,0.7621944444444444,0.9677777777777777
discover,Josh learned to ride a bike yesterday-factL,0.2575,0.015000000000000013,0.6675,0.7324999999999999,0.455,0.99
discover,Josie went on vacation to France-factH,0.9175,0.835,1,0.6575,0.26749999999999996,0.89
discover,Josie went on vacation to France-factL,0.5033333333333333,0.19666666666666666,0.7884999999999998,0.7783333333333333,0.44833333333333336,0.9733333333333334
discover,Julian dances salsa-factH,0.685,0.245,0.96,0.7325,0.29250000000000004,0.99
discover,Julian dances salsa-factL,0.5681818181818182,0.3208636363636364,0.7991818181818181,0.5890909090909091,0.3554318181818182,0.8000681818181818
discover,Mary is pregnant-factH,0.845,0.6799999999999999,0.9916666666666667,0.71,0.3983333333333334,0.97
discover,Mary is pregnant-factL,0.7783333333333333,0.455,0.9833333333333334,0.95,0.875,0.995
discover,Mia drank 2 cocktails last night-factH,0.9175,0.8375,0.975,0.8225,0.505,0.9924999999999999
discover,Mia drank 2 cocktails last night-factL,0.905,0.745,0.9975,0.98,0.9524999999999999,0.9975
discover,Olivia sleeps until noon-factH,0.6875,0.2625,0.995,0.8325,0.5974999999999999,0.99
discover,Olivia sleeps until noon-factL,0.886,0.696,0.994,0.682,0.306,0.9604999999999996
discover,Owen shoveled snow last winter-factH,0.6133333333333334,0.36625,0.8469166666666664,0.5916666666666667,0.27,0.8733749999999999
discover,Owen shoveled snow last winter-factL,0.49857142857142855,0.14710714285714288,0.8142857142857143,0.6771428571428572,0.34992857142857153,0.9614285714285714
discover,Sophia got a tattoo-factH,0.882,0.708,0.988,0.722,0.38400000000000006,0.95
discover,Sophia got a tattoo-factL,0.5666666666666667,0.27166666666666667,0.8433333333333333,0.8716666666666667,0.6266666666666667,0.9966666666666667
discover,Tony had a drink last night-factH,0.5766666666666667,0.26441666666666663,0.8778055555555555,0.7466666666666667,0.47208333333333335,0.9844722222222222
discover,Tony had a drink last night-factL,0.706,0.37195,0.924,0.648,0.3118,0.9121999999999998
discover,Zoe calculated the tip-factH,0.54625,0.31,0.76003125,0.335,0.14875000000000002,0.54625
discover,Zoe calculated the tip-factL,0.58,0.339875,0.8250624999999999,0.58125,0.33487500000000003,0.7925937499999999
establish,Charley speaks Spanish-factH,0.26,0.059958333333333336,0.548375,0.2166666666666667,0.031666666666666676,0.4916666666666667
establish,Charley speaks Spanish-factL,0.4355555555555556,0.2066388888888889,0.6733611111111111,0.5177777777777778,0.2866666666666667,0.7677777777777778
establish,Danny ate the last cupcake-factH,0.36,0.008000000000000007,0.732,0.784,0.516,0.992
establish,Danny ate the last cupcake-factL,0.12777777777777777,0.037750000000000006,0.23002777777777778,0.5133333333333333,0.28555555555555556,0.7355833333333333
establish,Emily bought a car yesterday-factH,0.34555555555555556,0.19219444444444445,0.5078055555555555,0.25555555555555554,0.18330555555555553,0.3355833333333333
establish,Emily bought a car yesterday-factL,0.58,0.26166666666666666,0.9033333333333333,0.8133333333333334,0.48,1
establish,Emma studied on Saturday morning-factH,0.244,0.127,0.3590249999999999,0.35800000000000004,0.171,0.5770249999999999
establish,Emma studied on Saturday morning-factL,0.24375,0.07499999999999998,0.43506249999999996,0.29874999999999996,0.12124999999999997,0.53878125
establish,Frank got a cat-factH,0.24500000000000002,0.010000000000000009,0.6926874999999998,0.2525,0.015000000000000013,0.5975
establish,Frank got a cat-factL,0.21714285714285717,0.1,0.36289285714285713,0.30142857142857143,0.1385714285714286,0.5442857142857143
establish,Grace visited her sister-factH,0.45499999999999996,0.06,0.85,0.51,0.020000000000000018,1
establish,Grace visited her sister-factL,0.2533333333333333,0.033333333333333326,0.565,0.43666666666666665,0.1233333333333333,0.7816666666666666
establish,Isabella ate a steak on Sunday-factH,0.28833333333333333,0.09833333333333333,0.47337499999999993,0.41833333333333333,0.1599583333333333,0.6733333333333333
establish,Isabella ate a steak on Sunday-factL,0.195,0.06,0.33,0.30500000000000005,0.040000000000000036,0.5700000000000001
establish,Jackson ran 10 miles-factH,0.04,0.03,0.05,0.505,0.020000000000000018,0.99
establish,Jackson ran 10 miles-factL,0.196,0.032,0.41507499999999986,0.222,0.07090000000000002,0.4091499999999999
establish,Jayden rented a car-factH,0.12666666666666668,0.0050000000000000044,0.3016666666666667,0.38666666666666666,0.18499999999999997,0.6667083333333332
establish,Jayden rented a car-factL,0.13666666666666666,0.04000000000000001,0.29,0.5166666666666666,0.07999999999999996,0.81
establish,Jon walks to work-factH,0.41625,0.15818750000000004,0.6775,0.67625,0.47746875,0.85
establish,Jon walks to work-factL,0.17285714285714285,0.06142857142857143,0.29857142857142854,0.4514285714285714,0.19714285714285718,0.7186071428571429
establish,Josh learned to ride a bike yesterday-factH,0.23857142857142857,0.0657142857142857,0.4873214285714284,0.5928571428571429,0.3011785714285714,0.9071428571428571
establish,Josh learned to ride a bike yesterday-factL,0.213,0.095975,0.3490749999999999,0.517,0.28395,0.7521749999999998
establish,Josie went on vacation to France-factH,0.366,0.08400000000000002,0.706,0.25,0.02400000000000002,0.624
establish,Josie went on vacation to France-factL,0.20777777777777776,0.05666666666666667,0.44111111111111106,0.39333333333333337,0.1422222222222222,0.6656388888888888
establish,Julian dances salsa-factH,0.11124999999999999,0.036250000000000004,0.19628125,0.3025,0.09875,0.55625
establish,Julian dances salsa-factL,0.31499999999999995,0.030000000000000027,0.6,0.29000000000000004,0.040000000000000036,0.54
establish,Mary is pregnant-factH,0.5366666666666666,0.10999999999999999,0.99,0.16999999999999998,0.010000000000000009,0.48
establish,Mary is pregnant-factL,0.34,0.10285714285714287,0.64,0.14714285714285716,0.0028571428571428636,0.37
establish,Mia drank 2 cocktails last night-factH,0.18400000000000002,0.032,0.36439999999999967,0.28200000000000003,0.014000000000000012,0.632
establish,Mia drank 2 cocktails last night-factL,0.24714285714285716,0.10282142857142859,0.4185714285714286,0.35857142857142854,0.11710714285714285,0.6228928571428571
establish,Olivia sleeps until noon-factH,0.43,0.21300000000000005,0.6433333333333333,0.4883333333333334,0.22333333333333338,0.7266666666666667
establish,Olivia sleeps until noon-factL,0.22,0.08285714285714288,0.37714285714285717,0.24285714285714285,0.03,0.5242857142857142
establish,Owen shoveled snow last winter-factH,0.255,0.01999999999999999,0.49,0.08999999999999997,0.07999999999999996,0.09999999999999998
establish,Owen shoveled snow last winter-factL,0.1525,0.035,0.27999999999999997,0.47,0.16000000000000003,0.78
establish,Sophia got a tattoo-factH,0.41333333333333333,0.09666666666666668,0.7666666666666667,0.4816666666666667,0.15500000000000003,0.8334166666666665
establish,Sophia got a tattoo-factL,0.2833333333333333,0.09666666666666668,0.5620416666666663,0.49833333333333335,0.22666666666666668,0.7766666666666666
establish,Tony had a drink last night-factH,0.4842857142857143,0.33421428571428574,0.6785714285714286,0.33285714285714285,0.19857142857142857,0.4471428571428571
establish,Tony had a drink last night-factL,0.1275,0.020000000000000004,0.295,0.36249999999999993,0.21499999999999997,0.5774999999999999
establish,Zoe calculated the tip-factH,0.24714285714285714,0.07142857142857142,0.5143928571428571,0.39571428571428574,0.12285714285714289,0.68575
establish,Zoe calculated the tip-factL,0.3125,0.08499999999999999,0.6125,0.2675,0.015000000000000013,0.525
hear,Charley speaks Spanish-factH,0.7975,0.605,0.99,0.765,0.36250000000000004,1
hear,Charley speaks Spanish-factL,0.5866666666666667,0.24912500000000004,0.9067083333333332,0.485,0.23333333333333334,0.7300833333333332
hear,Danny ate the last cupcake-factH,0.6418181818181818,0.4499772727272727,0.8200681818181818,0.9336363636363636,0.8617954545454546,0.9836363636363636
hear,Danny ate the last cupcake-factL,0.6666666666666666,0.07999999999999996,0.98,0.66,0.56,0.85
hear,Emily bought a car yesterday-factH,0.85,0.72,0.98,0.33,0.17000000000000004,0.49
hear,Emily bought a car yesterday-factL,0.5664285714285714,0.35928571428571426,0.785,0.7828571428571429,0.6005,0.9471607142857142
hear,Emma studied on Saturday morning-factH,0.69375,0.43875000000000003,0.93628125,0.95,0.865,1
hear,Emma studied on Saturday morning-factL,0.21500000000000002,0.1,0.33,0.495,0.24,0.75
hear,Frank got a cat-factH,0.6722222222222223,0.43777777777777777,0.87225,0.8933333333333333,0.7788888888888889,0.9666666666666667
hear,Frank got a cat-factL,1,1,1,0,0,0
hear,Grace visited her sister-factH,0.5599999999999999,0.3388055555555556,0.7711944444444443,0.7244444444444444,0.5399722222222223,0.8766944444444444
hear,Grace visited her sister-factL,0.705,0.41,1,0.925,0.86,0.99
hear,Isabella ate a steak on Sunday-factH,0.6361538461538462,0.4406923076923077,0.8231153846153845,0.7407692307692307,0.5361538461538461,0.9100192307692309
hear,Isabella ate a steak on Sunday-factL,0.7385714285714285,0.47853571428571423,0.9271428571428572,0.6285714285714286,0.3157142857142857,0.9028571428571428
hear,Jackson ran 10 miles-factH,0.694,0.382,0.946,0.892,0.784,0.996
hear,Jackson ran 10 miles-factL,0.7979999999999999,0.6599999999999999,0.922,0.708,0.428,0.952
hear,Jayden rented a car-factH,0.726,0.41800000000000004,0.932,0.666,0.326,0.904
hear,Jayden rented a car-factL,0.4625,0.015000000000000013,0.9099999999999999,0.625,0.19475000000000003,0.9199999999999999
hear,Jon walks to work-factH,0.638,0.34,0.892,0.646,0.304,0.974
hear,Jon walks to work-factL,0.8633333333333333,0.7,1,0.9033333333333333,0.71,1
hear,Josh learned to ride a bike yesterday-factH,0.9266666666666666,0.8166666666666667,0.9933333333333333,0.9616666666666667,0.925,0.9933333333333333
hear,Josh learned to ride a bike yesterday-factL,0.7666666666666667,0.49162500000000003,0.9483333333333334,0.9333333333333333,0.8683333333333334,0.9867083333333334
hear,Josie went on vacation to France-factH,0.6385714285714286,0.3685,0.88,0.4685714285714286,0.20428571428571435,0.7400357142857142
hear,Josie went on vacation to France-factL,0.3057142857142857,0.021392857142857158,0.5942857142857143,0.9214285714285714,0.7957142857142857,0.9885714285714285
hear,Julian dances salsa-factH,0.63,0.31983333333333336,0.9166666666666666,0.6816666666666666,0.37666666666666665,0.9466666666666667
hear,Julian dances salsa-factL,0.776,0.488,0.97,0.646,0.302,0.954
hear,Mary is pregnant-factH,0.87,0.7771071428571428,0.9457142857142857,0.8414285714285714,0.6614285714285715,0.9728571428571429
hear,Mary is pregnant-factL,0.8966666666666666,0.82,1,0.97,0.93,1
hear,Mia drank 2 cocktails last night-factH,0.9628571428571429,0.9171428571428571,0.9928571428571429,0.8428571428571429,0.5599642857142856,0.9914285714285714
hear,Mia drank 2 cocktails last night-factL,0.786,0.66795,0.898,0.782,0.5339999999999999,0.962
hear,Olivia sleeps until noon-factH,0.6799999999999999,0.46424999999999994,0.8743214285714285,0.7485714285714286,0.5328571428571428,0.9171428571428571
hear,Olivia sleeps until noon-factL,0.725,0.525,0.925,0.77,0.4625,0.99
hear,Owen shoveled snow last winter-factH,0.5757142857142857,0.334,0.81575,0.49142857142857144,0.24996428571428572,0.7329999999999999
hear,Owen shoveled snow last winter-factL,0.6733333333333333,0.020000000000000018,1,0.9966666666666667,0.99,1
hear,Sophia got a tattoo-factH,0.9142857142857143,0.8042857142857143,0.9900357142857142,0.8171428571428572,0.5385714285714286,0.98
hear,Sophia got a tattoo-factL,0.6733333333333333,0.09999999999999998,1,0.7733333333333333,0.42,1
hear,Tony had a drink last night-factH,0.6799999999999999,0.46555555555555556,0.8622222222222222,0.6622222222222223,0.3966388888888889,0.8988888888888888
hear,Tony had a drink last night-factL,0.4633333333333333,0.19324999999999998,0.7633333333333333,0.6,0.2833333333333334,0.9016666666666666
hear,Zoe calculated the tip-factH,0.74,0.21999999999999997,1,0.8833333333333333,0.6599999999999999,1
hear,Zoe calculated the tip-factL,0.6273333333333333,0.43065000000000003,0.8226833333333333,0.6766666666666666,0.47333333333333333,0.858
inform,Charley speaks Spanish-factH,0.7628571428571429,0.5112857142857143,0.9528571428571428,0.6214285714285714,0.2956071428571429,0.89
inform,Charley speaks Spanish-factL,0.705,0.46118750000000003,0.89753125,0.9375,0.86125,0.99
inform,Danny ate the last cupcake-factH,0.7025,0.3025,0.965,0.805,0.6448750000000001,0.94
inform,Danny ate the last cupcake-factL,0.6799999999999999,0.3885625,0.9151249999999999,0.78125,0.5236250000000001,0.95125
inform,Emily bought a car yesterday-factH,0.6233333333333333,0.3310555555555555,0.8467222222222222,0.8233333333333334,0.6132222222222222,0.9500277777777778
inform,Emily bought a car yesterday-factL,0.9583333333333334,0.9333333333333333,0.9816666666666667,0.9883333333333333,0.9766666666666667,0.9983333333333333
inform,Emma studied on Saturday morning-factH,0.7675,0.5911249999999999,0.91503125,0.745,0.4762187499999999,0.9612812499999999
inform,Emma studied on Saturday morning-factL,0.4666666666666667,0.020000000000000018,0.81,0.7566666666666667,0.31000000000000005,0.98
inform,Frank got a cat-factH,0.7044444444444444,0.45105555555555554,0.89225,0.8933333333333333,0.8166666666666667,0.9688888888888889
inform,Frank got a cat-factL,0.6588888888888889,0.3966388888888889,0.8988888888888888,0.9044444444444444,0.8311111111111111,0.96225
inform,Grace visited her sister-factH,0.5283333333333333,0.2545833333333334,0.7767499999999999,0.7216666666666667,0.6082916666666667,0.8433333333333334
inform,Grace visited her sister-factL,0.7766666666666666,0.4766666666666667,0.975,0.7533333333333333,0.5116666666666667,0.975
inform,Isabella ate a steak on Sunday-factH,0.7328571428571429,0.4442857142857143,0.9557142857142857,0.9585714285714286,0.9071428571428571,0.9942857142857143
inform,Isabella ate a steak on Sunday-factL,0.6027272727272727,0.3735909090909091,0.8009090909090909,0.73,0.5581363636363637,0.9036363636363636
inform,Jackson ran 10 miles-factH,0.90125,0.80246875,0.9725,0.895,0.7587187500000001,0.99625
inform,Jackson ran 10 miles-factL,0.635,0.39133333333333337,0.895,0.605,0.2595416666666667,0.9033333333333333
inform,Jayden rented a car-factH,0.8054545454545454,0.6254090909090909,0.9463863636363636,0.8963636363636364,0.7936363636363637,0.9800454545454544
inform,Jayden rented a car-factL,0.71,0.36,0.995,0.43000000000000005,0.020000000000000018,0.8400000000000001
inform,Jon walks to work-factH,0.9575,0.8724999999999999,1,0.83,0.6425,0.995
inform,Jon walks to work-factL,0.5627272727272727,0.3326818181818182,0.7746136363636363,0.7081818181818181,0.49811363636363637,0.899090909090909
inform,Josh learned to ride a bike yesterday-factH,0.9199999999999999,0.835,0.985,0.8875000000000001,0.81,0.93
inform,Josh learned to ride a bike yesterday-factL,0.77,0.77,0.77,1,1,1
inform,Josie went on vacation to France-factH,0.9279999999999999,0.8099999999999999,0.996,0.94,0.888,0.988
inform,Josie went on vacation to France-factL,0.2833333333333333,0.19,0.47,0.9266666666666666,0.78,1
inform,Julian dances salsa-factH,0.696,0.528,0.876,0.9319999999999999,0.8079999999999999,1
inform,Julian dances salsa-factL,0.476,0.20800000000000002,0.722,0.772,0.502,0.962
inform,Mary is pregnant-factH,0.9071428571428571,0.8371428571428571,0.9642857142857143,0.7985714285714286,0.5214285714285715,0.99
inform,Mary is pregnant-factL,0.725,0.425,0.9616666666666667,0.7383333333333333,0.4199583333333333,0.9416666666666667
inform,Mia drank 2 cocktails last night-factH,0.9233333333333333,0.8166666666666667,0.9933333333333333,0.8166666666666667,0.48333333333333334,0.9966666666666667
inform,Mia drank 2 cocktails last night-factL,0.8833333333333333,0.8182916666666668,0.9550416666666666,0.9116666666666666,0.8566250000000001,0.9633333333333334
inform,Olivia sleeps until noon-factH,0.5825,0.21499999999999997,0.915,0.8925,0.79,0.995
inform,Olivia sleeps until noon-factL,0.7849999999999999,0.57,1,1,1,1
inform,Owen shoveled snow last winter-factH,0.92,0.78,0.99,0.9966666666666667,0.99,1
inform,Owen shoveled snow last winter-factL,0.828,0.508,1,0.576,0.244,0.8641999999999999
inform,Sophia got a tattoo-factH,0.69,0.33271428571428574,0.9585714285714285,0.6857142857142857,0.4313571428571429,0.92
inform,Sophia got a tattoo-factL,0.63,0.399,0.8470249999999999,0.866,0.682975,0.971
