short_trigger,contentFact,Mean_proj,YMin_proj,YMax_proj,Mean_ai.x,YMin_ai.x,YMax_ai.x,Mean_ai.y,YMin_ai.y,YMax_ai.y
be right,Jayden rented a car-factH,0.2175,0.135,0.305,0.155,0.04250000000000001,0.29262499999999986,0.155,0.04250000000000001,0.29262499999999986
be right,Jayden rented a car-factL,0.16333333333333333,0.04000000000000001,0.35337499999999994,0.2,0.10654166666666667,0.2866666666666667,0.2,0.10654166666666667,0.2866666666666667
be right,Jon walks to work-factH,0.28500000000000003,0.08658333333333335,0.515,0.5183333333333333,0.25495833333333334,0.7833333333333333,0.5183333333333333,0.25495833333333334,0.7833333333333333
be right,Jon walks to work-factL,0.13416666666666666,0.05666666666666667,0.23166666666666666,0.24833333333333335,0.08164583333333336,0.438375,0.24833333333333335,0.08164583333333336,0.438375
be right,Josh learned to ride a bike yesterday-factH,0.13142857142857142,0.02714285714285715,0.24860714285714283,0.09428571428571428,0.0014285714285714318,0.2714285714285714,0.09428571428571428,0.0014285714285714318,0.2714285714285714
be right,Josh learned to ride a bike yesterday-factL,0.34500000000000003,0.14250000000000002,0.54,0.07250000000000001,0.0050000000000000044,0.14,0.07250000000000001,0.0050000000000000044,0.14
be right,Josie went on vacation to France-factH,0.2785714285714286,0.09282142857142858,0.49714285714285716,0.20285714285714287,0.08571428571428572,0.32142857142857145,0.20285714285714287,0.08571428571428572,0.32142857142857145
be right,Josie went on vacation to France-factL,0.162,0.05,0.292,0.40599999999999997,0.10199999999999998,0.7282499999999997,0.40599999999999997,0.10199999999999998,0.7282499999999997
be right,Julian dances salsa-factH,0.115,0.06,0.17,0.18,0.12,0.24,0.18,0.12,0.24
be right,Julian dances salsa-factL,0.13166666666666665,0.003333333333333327,0.375,0.08499999999999999,0,0.25166666666666665,0.08499999999999999,0,0.25166666666666665
be right,Mary is pregnant-factH,0.4642857142857143,0.14421428571428574,0.7600714285714285,0.09714285714285713,0.03142857142857143,0.17146428571428568,0.09714285714285713,0.03142857142857143,0.17146428571428568
be right,Mary is pregnant-factL,0.268,0.036000000000000004,0.568,0.060000000000000005,0.006000000000000005,0.12600000000000003,0.060000000000000005,0.006000000000000005,0.12600000000000003
be right,Mia drank 2 cocktails last night-factH,0.1514285714285714,0.07857142857142857,0.22428571428571428,0.3342857142857143,0.1085714285714286,0.6242857142857143,0.3342857142857143,0.1085714285714286,0.6242857142857143
be right,Mia drank 2 cocktails last night-factL,0.08363636363636363,0.028181818181818183,0.14731818181818176,0.16545454545454547,0.04088636363636364,0.3172954545454545,0.16545454545454547,0.04088636363636364,0.3172954545454545
be right,Olivia sleeps until noon-factH,0.28285714285714286,0.11857142857142858,0.45432142857142854,0.061428571428571416,0.022857142857142868,0.11285714285714282,0.061428571428571416,0.022857142857142868,0.11285714285714282
be right,Olivia sleeps until noon-factL,0.08166666666666667,0.020000000000000004,0.15666666666666668,0.07,0.018333333333333333,0.12333333333333335,0.07,0.018333333333333333,0.12333333333333335
be right,Owen shoveled snow last winter-factH,0.2057142857142857,0.05567857142857144,0.37857142857142856,0.27285714285714285,0.04857142857142857,0.585892857142857,0.27285714285714285,0.04857142857142857,0.585892857142857
be right,Owen shoveled snow last winter-factL,0.336,0.092,0.592,0.36,0.0040000000000000036,0.756,0.36,0.0040000000000000036,0.756
be right,Sophia got a tattoo-factH,0.018333333333333333,0.003333333333333334,0.035,0.19166666666666668,0.01833333333333334,0.51,0.19166666666666668,0.01833333333333334,0.51
be right,Sophia got a tattoo-factL,0.41500000000000004,0.010000000000000009,0.8200000000000001,0.39749999999999996,0.0050000000000000044,0.79,0.39749999999999996,0.0050000000000000044,0.79
be right,Tony had a drink last night-factH,0.242,0.032,0.528,0.21999999999999997,0.021999999999999992,0.5500999999999999,0.21999999999999997,0.021999999999999992,0.5500999999999999
be right,Tony had a drink last night-factL,0.188,0.043999999999999984,0.3400999999999999,0.156,0.01200000000000001,0.324,0.156,0.01200000000000001,0.324
be right,Zoe calculated the tip-factH,0.255,0,0.51,0.010000000000000005,0,0.02000000000000001,0.010000000000000005,0,0.02000000000000001
be right,Zoe calculated the tip-factL,0.24,0.04857142857142857,0.46428571428571425,0.23714285714285716,0.0657142857142857,0.46882142857142833,0.23714285714285716,0.0657142857142857,0.46882142857142833
confess,Charley speaks Spanish-factH,0.33,0.126,0.556,0.586,0.22794999999999999,0.938,0.586,0.22794999999999999,0.938
confess,Charley speaks Spanish-factL,0.38333333333333336,0.04999999999999999,1,0.45,0.020000000000000018,1,0.45,0.020000000000000018,1
confess,Danny ate the last cupcake-factH,0.6666666666666666,0.27,1,0.4866666666666667,0.020000000000000018,1,0.4866666666666667,0.020000000000000018,1
confess,Danny ate the last cupcake-factL,0.66,0.33,0.908,0.656,0.27595,0.98,0.656,0.27595,0.98
confess,Emily bought a car yesterday-factH,0.6125,0.40365625000000005,0.8187812499999999,0.7625,0.51875,0.94875,0.7625,0.51875,0.94875
confess,Emily bought a car yesterday-factL,0.6875,0.2525,0.95,0.4475,0.044999999999999984,0.8500000000000001,0.4475,0.044999999999999984,0.8500000000000001
confess,Emma studied on Saturday morning-factH,0.4575,0.2124375,0.71753125,0.415,0.16350000000000003,0.6500625,0.415,0.16350000000000003,0.6500625
confess,Emma studied on Saturday morning-factL,0.48375,0.26615625,0.7050000000000001,0.69375,0.525,0.8562812499999999,0.69375,0.525,0.8562812499999999
confess,Frank got a cat-factH,0.7085714285714285,0.5228571428571428,0.8814285714285715,0.27571428571428575,0.14142857142857146,0.41,0.27571428571428575,0.14142857142857146,0.41
confess,Frank got a cat-factL,0.5266666666666667,0.24430555555555555,0.7889166666666666,0.5700000000000001,0.32436111111111116,0.8178611111111111,0.5700000000000001,0.32436111111111116,0.8178611111111111
confess,Grace visited her sister-factH,0.7042857142857143,0.4542857142857143,0.8742857142857143,0.8342857142857143,0.6169642857142856,0.9585714285714286,0.8342857142857143,0.6169642857142856,0.9585714285714286
confess,Grace visited her sister-factL,0.56,0.264,0.8180000000000001,0.788,0.524,0.976,0.788,0.524,0.976
confess,Isabella ate a steak on Sunday-factH,0.5833333333333334,0.3698611111111111,0.7788888888888889,0.5488888888888889,0.30997222222222226,0.7600277777777777,0.5488888888888889,0.30997222222222226,0.7600277777777777
confess,Isabella ate a steak on Sunday-factL,0.476,0.248,0.706,0.884,0.776,0.988,0.884,0.776,0.988
confess,Jackson ran 10 miles-factH,0.5840000000000001,0.36,0.8021999999999998,0.838,0.674,0.97,0.838,0.674,0.97
confess,Jackson ran 10 miles-factL,0.5433333333333333,0.25,0.99,0.54,0.27,0.99,0.54,0.27,0.99
confess,Jayden rented a car-factH,0.5341666666666667,0.3591666666666667,0.7091875,0.6366666666666667,0.3990625,0.8450833333333333,0.6366666666666667,0.3990625,0.8450833333333333
confess,Jayden rented a car-factL,0.245,0,0.49,0.69,0.65,0.73,0.69,0.65,0.73
confess,Jon walks to work-factH,0.708,0.32999999999999996,0.998,0.794,0.64395,0.944,0.794,0.64395,0.944
confess,Jon walks to work-factL,0.245,0.13999999999999999,0.34249999999999997,0.365,0.19,0.54,0.365,0.19,0.54
confess,Josh learned to ride a bike yesterday-factH,0.616,0.27,0.9239999999999999,0.284,0.035900000000000015,0.63,0.284,0.035900000000000015,0.63
confess,Josh learned to ride a bike yesterday-factL,0.43,0.175,0.8049999999999999,0.3075,0.10499999999999998,0.46499999999999997,0.3075,0.10499999999999998,0.46499999999999997
confess,Josie went on vacation to France-factH,0.56,0.36444444444444446,0.7611111111111111,0.55,0.35333333333333333,0.743361111111111,0.55,0.35333333333333333,0.743361111111111
confess,Josie went on vacation to France-factL,0.2827272727272727,0.11815909090909091,0.46549999999999997,0.5163636363636364,0.2981818181818182,0.7391136363636364,0.5163636363636364,0.2981818181818182,0.7391136363636364
confess,Julian dances salsa-factH,0.49875,0.3175,0.6900937499999998,0.55375,0.3436875,0.75878125,0.55375,0.3436875,0.75878125
confess,Julian dances salsa-factL,0.1275,0.020000000000000004,0.25,0.6575,0.36000000000000004,0.905,0.6575,0.36000000000000004,0.905
confess,Mary is pregnant-factH,0.842,0.732,0.95,0.46,0.21000000000000002,0.7100000000000001,0.46,0.21000000000000002,0.7100000000000001
confess,Mary is pregnant-factL,0.38,0.14710714285714285,0.6242857142857142,0.5914285714285714,0.2713928571428571,0.86,0.5914285714285714,0.2713928571428571,0.86
confess,Mia drank 2 cocktails last night-factH,0.39666666666666667,0.020000000000000018,1,0.38333333333333336,0,1,0.38333333333333336,0,1
confess,Mia drank 2 cocktails last night-factL,0.41333333333333333,0.17154166666666668,0.6703749999999997,0.24333333333333332,0.05999999999999997,0.5449999999999999,0.24333333333333332,0.05999999999999997,0.5449999999999999
confess,Olivia sleeps until noon-factH,0.495,0.21820833333333334,0.7833333333333333,0.6783333333333333,0.3883333333333333,0.9333333333333333,0.6783333333333333,0.3883333333333333,0.9333333333333333
confess,Olivia sleeps until noon-factL,0.385,0.199,0.59805,0.704,0.46995,0.9040250000000001,0.704,0.46995,0.9040250000000001
confess,Owen shoveled snow last winter-factH,0.4355555555555556,0.21111111111111114,0.6466944444444445,0.6455555555555555,0.4355277777777778,0.8445277777777778,0.6455555555555555,0.4355277777777778,0.8445277777777778
confess,Owen shoveled snow last winter-factL,0.16375,0.05249999999999999,0.31125,0.38625,0.20500000000000002,0.5449999999999999,0.38625,0.20500000000000002,0.5449999999999999
confess,Sophia got a tattoo-factH,0.33285714285714285,0.15135714285714286,0.5485714285714286,0.4014285714285714,0.14564285714285713,0.6885714285714286,0.4014285714285714,0.14564285714285713,0.6885714285714286
confess,Sophia got a tattoo-factL,0.32,0.10135714285714287,0.6,0.41285714285714287,0.14857142857142858,0.69,0.41285714285714287,0.14857142857142858,0.69
confess,Tony had a drink last night-factH,0.48777777777777775,0.2855277777777778,0.7045833333333331,0.4722222222222222,0.2075555555555556,0.7366944444444445,0.4722222222222222,0.2075555555555556,0.7366944444444445
confess,Tony had a drink last night-factL,0.369,0.16199999999999998,0.574025,0.71,0.5259750000000001,0.86405,0.71,0.5259750000000001,0.86405
confess,Zoe calculated the tip-factH,0.8222222222222222,0.7010833333333333,0.9378055555555556,0.8088888888888889,0.6177222222222222,0.94,0.8088888888888889,0.6177222222222222,0.94
confess,Zoe calculated the tip-factL,0.495,0.125,0.8674999999999999,0.625,0.44,0.81,0.625,0.44,0.81
confirm,Charley speaks Spanish-factH,0.3936363636363636,0.24634090909090908,0.5619090909090907,0.30272727272727273,0.11809090909090908,0.5082499999999999,0.30272727272727273,0.11809090909090908,0.5082499999999999
confirm,Charley speaks Spanish-factL,0.11,0,0.22,0.42,0.32999999999999996,0.51,0.42,0.32999999999999996,0.51
confirm,Danny ate the last cupcake-factH,0.18428571428571427,0.04428571428571429,0.3571785714285714,0.3514285714285714,0.07710714285714282,0.6614285714285714,0.3514285714285714,0.07710714285714282,0.6614285714285714
confirm,Danny ate the last cupcake-factL,0.1,0.03333333333333334,0.2,0.3466666666666667,0,0.53,0.3466666666666667,0,0.53
confirm,Emily bought a car yesterday-factH,0.64,0.35,0.8,0.11333333333333336,0.05000000000000003,0.17000000000000004,0.11333333333333336,0.05000000000000003,0.17000000000000004
confirm,Emily bought a car yesterday-factL,0.214,0.021999999999999992,0.4364499999999996,0.41400000000000003,0.17,0.6822499999999998,0.41400000000000003,0.17,0.6822499999999998
confirm,Emma studied on Saturday morning-factH,0.12333333333333334,0.05216666666666668,0.20669444444444446,0.27,0.11219444444444443,0.4634444444444444,0.27,0.11219444444444443,0.4634444444444444
confirm,Emma studied on Saturday morning-factL,0.10250000000000001,0.019750000000000018,0.22000000000000003,0.34750000000000003,0.10000000000000003,0.7350000000000001,0.34750000000000003,0.10000000000000003,0.7350000000000001
confirm,Frank got a cat-factH,0.32166666666666666,0.11166666666666666,0.53,0.5116666666666667,0.17333333333333334,0.825,0.5116666666666667,0.17333333333333334,0.825
confirm,Frank got a cat-factL,0.28,0.11599999999999999,0.46399999999999997,0.428,0.2095,0.656,0.428,0.2095,0.656
confirm,Grace visited her sister-factH,0.2877777777777778,0.13105555555555556,0.4611388888888889,0.4488888888888889,0.19219444444444445,0.7111944444444445,0.4488888888888889,0.19219444444444445,0.7111944444444445
confirm,Grace visited her sister-factL,0.23333333333333334,0.07111111111111112,0.42672222222222217,0.22,0.05555555555555555,0.4279722222222221,0.22,0.05555555555555555,0.4279722222222221
confirm,Isabella ate a steak on Sunday-factH,0.3414285714285714,0.19428571428571428,0.5057142857142857,0.5057142857142857,0.3271428571428571,0.6914642857142856,0.5057142857142857,0.3271428571428571,0.6914642857142856
confirm,Isabella ate a steak on Sunday-factL,0.31285714285714283,0.13282142857142853,0.5101785714285713,0.44857142857142857,0.21571428571428575,0.6914999999999999,0.44857142857142857,0.21571428571428575,0.6914999999999999
confirm,Jackson ran 10 miles-factH,0.4633333333333333,0.02999999999999997,0.98,0.4033333333333333,0.010000000000000009,0.97,0.4033333333333333,0.010000000000000009,0.97
confirm,Jackson ran 10 miles-factL,0.13222222222222224,0.0543888888888889,0.22558333333333333,0.30000000000000004,0.11000000000000001,0.5200277777777779,0.30000000000000004,0.11000000000000001,0.5200277777777779
confirm,Jayden rented a car-factH,0.32727272727272727,0.16904545454545455,0.5037272727272727,0.2554545454545455,0.1445227272727273,0.3827272727272727,0.2554545454545455,0.1445227272727273,0.3827272727272727
confirm,Jayden rented a car-factL,0.18375,0.03875000000000001,0.38,0.41250000000000003,0.20981250000000004,0.64378125,0.41250000000000003,0.20981250000000004,0.64378125
confirm,Jon walks to work-factH,0.33,0.12,0.5402499999999998,0.255,0.025000000000000022,0.5375,0.255,0.025000000000000022,0.5375
confirm,Jon walks to work-factL,0.2842857142857143,0.1227857142857143,0.5058214285714284,0.4657142857142857,0.21857142857142858,0.7129285714285714,0.4657142857142857,0.21857142857142858,0.7129285714285714
confirm,Josh learned to ride a bike yesterday-factH,0.2866666666666666,0,0.83,0.62,0.020000000000000018,0.99,0.62,0.020000000000000018,0.99
confirm,Josh learned to ride a bike yesterday-factL,0.365,0.1549583333333333,0.5783333333333334,0.375,0.22658333333333336,0.5783333333333334,0.375,0.22658333333333336,0.5783333333333334
confirm,Josie went on vacation to France-factH,0.46799999999999997,0.1856,0.748,0.28,0.028000000000000025,0.634,0.28,0.028000000000000025,0.634
confirm,Josie went on vacation to France-factL,0.229,0.097,0.41007499999999997,0.353,0.10897499999999999,0.616,0.353,0.10897499999999999,0.616
confirm,Julian dances salsa-factH,0.17166666666666666,0.04833333333333334,0.32666666666666666,0.2783333333333333,0.041666666666666685,0.5783333333333334,0.2783333333333333,0.041666666666666685,0.5783333333333334
confirm,Julian dances salsa-factL,0.2222222222222222,0.10105555555555557,0.3500277777777777,0.40555555555555556,0.17655555555555558,0.6677777777777778,0.40555555555555556,0.17655555555555558,0.6677777777777778
confirm,Mary is pregnant-factH,0.4344444444444444,0.2533055555555555,0.6178055555555555,0.21555555555555556,0.06219444444444441,0.4177777777777778,0.21555555555555556,0.06219444444444441,0.4177777777777778
confirm,Mary is pregnant-factL,0.162,0.04600000000000001,0.284,0.446,0.09999999999999998,0.792,0.446,0.09999999999999998,0.792
confirm,Mia drank 2 cocktails last night-factH,0.10833333333333334,0.035,0.19837499999999997,0.40166666666666667,0.19812500000000002,0.63,0.40166666666666667,0.19812500000000002,0.63
confirm,Mia drank 2 cocktails last night-factL,0.14166666666666666,0.015000000000000013,0.34837499999999993,0.1866666666666667,0.023333333333333345,0.4600833333333333,0.1866666666666667,0.023333333333333345,0.4600833333333333
confirm,Olivia sleeps until noon-factH,0.37666666666666665,0.18327083333333336,0.5742083333333334,0.19666666666666666,0.08166666666666665,0.3450416666666666,0.19666666666666666,0.08166666666666665,0.3450416666666666
confirm,Olivia sleeps until noon-factL,0.174,0.059975,0.317,0.12300000000000001,0.015000000000000013,0.245,0.12300000000000001,0.015000000000000013,0.245
confirm,Owen shoveled snow last winter-factH,0.3,0.065,0.63,0.495,0.0050000000000000044,0.985,0.495,0.0050000000000000044,0.985
confirm,Owen shoveled snow last winter-factL,0.17666666666666667,0.1565,0.21,0.4633333333333333,0.32999999999999996,0.71,0.4633333333333333,0.32999999999999996,0.71
confirm,Sophia got a tattoo-factH,0.11000000000000001,0.020000000000000004,0.2,0.14500000000000002,0,0.29000000000000004,0.14500000000000002,0,0.29000000000000004
confirm,Sophia got a tattoo-factL,0.1,0.018571428571428572,0.2057142857142857,0.44571428571428573,0.19139285714285714,0.7071428571428572,0.44571428571428573,0.19139285714285714,0.7071428571428572
confirm,Tony had a drink last night-factH,0.366,0.168,0.552,0.46799999999999997,0.10199999999999998,0.834,0.46799999999999997,0.10199999999999998,0.834
confirm,Tony had a drink last night-factL,0.08888888888888889,0.006666666666666668,0.20777777777777778,0.20444444444444446,0.04772222222222222,0.43444444444444447,0.20444444444444446,0.04772222222222222,0.43444444444444447
confirm,Zoe calculated the tip-factH,0.37142857142857144,0.20285714285714285,0.5614285714285714,0.25142857142857145,0.1057142857142857,0.4514285714285714,0.25142857142857145,0.1057142857142857,0.4514285714285714
confirm,Zoe calculated the tip-factL,0.078,0.0040000000000000036,0.20600000000000002,0.22400000000000003,0.04595000000000002,0.52,0.22400000000000003,0.04595000000000002,0.52
demonstrate,Charley speaks Spanish-factH,0.48666666666666664,0.24,0.7266944444444444,0.55,0.3377777777777778,0.7645555555555554,0.55,0.3377777777777778,0.7645555555555554
demonstrate,Charley speaks Spanish-factL,0.035,0.010000000000000002,0.06,0.025000000000000015,0.01,0.04000000000000003,0.025000000000000015,0.01,0.04000000000000003
demonstrate,Danny ate the last cupcake-factH,0.248,0.07400000000000001,0.482,0.386,0.045950000000000046,0.716,0.386,0.045950000000000046,0.716
demonstrate,Danny ate the last cupcake-factL,0.12000000000000001,0.054285714285714284,0.19285714285714287,0.5314285714285715,0.29710714285714285,0.7485714285714286,0.5314285714285715,0.29710714285714285,0.7485714285714286
demonstrate,Emily bought a car yesterday-factH,0.6642857142857143,0.4585,0.8514285714285714,0.5928571428571429,0.3128214285714286,0.8672142857142856,0.5928571428571429,0.3128214285714286,0.8672142857142856
demonstrate,Emily bought a car yesterday-factL,0.06333333333333332,0.010000000000000002,0.09,0.5533333333333333,0.29000000000000004,0.7466666666666667,0.5533333333333333,0.29000000000000004,0.7466666666666667
demonstrate,Emma studied on Saturday morning-factH,0.344,0.08000000000000002,0.704,0.494,0.21199999999999997,0.8079999999999999,0.494,0.21199999999999997,0.8079999999999999
demonstrate,Emma studied on Saturday morning-factL,0.44,0.17285714285714288,0.7186071428571428,0.4614285714285714,0.24139285714285716,0.70575,0.4614285714285714,0.24139285714285716,0.70575
demonstrate,Frank got a cat-factH,0.3566666666666667,0.13333333333333333,0.625611111111111,0.48666666666666664,0.24983333333333335,0.73225,0.48666666666666664,0.24983333333333335,0.73225
demonstrate,Frank got a cat-factL,0.17833333333333334,0.08166666666666668,0.26670833333333327,0.37333333333333335,0.13333333333333333,0.61175,0.37333333333333335,0.13333333333333333,0.61175
demonstrate,Grace visited her sister-factH,0.6766666666666667,0.33,0.89,0.49333333333333335,0.15000000000000002,0.84,0.49333333333333335,0.15000000000000002,0.84
demonstrate,Grace visited her sister-factL,0.29857142857142854,0.13857142857142857,0.4786071428571428,0.43857142857142856,0.28139285714285717,0.6343214285714285,0.43857142857142856,0.28139285714285717,0.6343214285714285
demonstrate,Isabella ate a steak on Sunday-factH,0.725,0.69,0.76,0.655,0.53,0.78,0.655,0.53,0.78
demonstrate,Isabella ate a steak on Sunday-factL,0.47750000000000004,0.05499999999999999,0.9,0.3225,0.050000000000000044,0.6200000000000001,0.3225,0.050000000000000044,0.6200000000000001
demonstrate,Jackson ran 10 miles-factH,0.476,0.118,0.842,0.57,0.246,0.886,0.57,0.246,0.886
demonstrate,Jackson ran 10 miles-factL,0.23583333333333334,0.0683125,0.4400416666666666,0.5941666666666667,0.3791458333333333,0.7834374999999999,0.5941666666666667,0.3791458333333333,0.7834374999999999
demonstrate,Jayden rented a car-factH,0.5675,0.30865625,0.78378125,0.5725,0.44,0.74509375,0.5725,0.44,0.74509375
demonstrate,Jayden rented a car-factL,0.18,0.10295000000000001,0.27,0.406,0.21390000000000003,0.6100999999999999,0.406,0.21390000000000003,0.6100999999999999
demonstrate,Jon walks to work-factH,0.47250000000000003,0.25746874999999997,0.6713125,0.46625,0.23249999999999998,0.7,0.46625,0.23249999999999998,0.7
demonstrate,Jon walks to work-factL,0.5328571428571429,0.2913571428571428,0.7657857142857142,0.36714285714285716,0.1642857142857143,0.65,0.36714285714285716,0.1642857142857143,0.65
demonstrate,Josh learned to ride a bike yesterday-factH,0.5962500000000001,0.40871874999999996,0.7775312499999999,0.46,0.265,0.6714687499999998,0.46,0.265,0.6714687499999998
demonstrate,Josh learned to ride a bike yesterday-factL,0.7066666666666667,0.4249583333333333,0.973375,0.7683333333333333,0.5116250000000001,0.9783333333333333,0.7683333333333333,0.5116250000000001,0.9783333333333333
demonstrate,Josie went on vacation to France-factH,0.56,0.38496875,0.7438125,0.58125,0.30496875,0.82625,0.58125,0.30496875,0.82625
demonstrate,Josie went on vacation to France-factL,0.10285714285714286,0.025714285714285717,0.21714285714285714,0.69,0.42142857142857143,0.9285714285714285,0.69,0.42142857142857143,0.9285714285714285
demonstrate,Julian dances salsa-factH,0.33714285714285713,0.04999999999999999,0.6306428571428552,0.6385714285714286,0.2942857142857143,0.9215357142857143,0.6385714285714286,0.2942857142857143,0.9215357142857143
demonstrate,Julian dances salsa-factL,0.21142857142857144,0.13139285714285714,0.2800357142857143,0.42,0.21421428571428572,0.64,0.42,0.21421428571428572,0.64
demonstrate,Mary is pregnant-factH,0.9359999999999999,0.884,0.978,0.604,0.33199999999999996,0.88,0.604,0.33199999999999996,0.88
demonstrate,Mary is pregnant-factL,0.20333333333333334,0.04500000000000001,0.395,0.36,0.09999999999999998,0.6533333333333333,0.36,0.09999999999999998,0.6533333333333333
demonstrate,Mia drank 2 cocktails last night-factH,0.4166666666666667,0.23997222222222223,0.6133333333333333,0.5011111111111111,0.3011111111111111,0.7100833333333333,0.5011111111111111,0.3011111111111111,0.7100833333333333
demonstrate,Mia drank 2 cocktails last night-factL,0.446,0.20600000000000002,0.7280999999999999,0.626,0.428,0.8240000000000001,0.626,0.428,0.8240000000000001
demonstrate,Olivia sleeps until noon-factH,0.4066666666666667,0.15666666666666668,0.6633333333333333,0.75,0.48,0.9266666666666666,0.75,0.48,0.9266666666666666
demonstrate,Olivia sleeps until noon-factL,0.28923076923076924,0.14,0.46384615384615385,0.5076923076923077,0.32461538461538464,0.6723653846153845,0.5076923076923077,0.32461538461538464,0.6723653846153845
demonstrate,Owen shoveled snow last winter-factH,0.6525,0.35000000000000003,0.8325,0.8675,0.77,0.9650000000000001,0.8675,0.77,0.9650000000000001
demonstrate,Owen shoveled snow last winter-factL,0.2,0.044999999999999984,0.3766666666666667,0.6233333333333333,0.3182916666666667,0.8916666666666666,0.6233333333333333,0.3182916666666667,0.8916666666666666
demonstrate,Sophia got a tattoo-factH,0.645,0.41500000000000004,0.8825000000000001,0.48,0.16000000000000003,0.8,0.48,0.16000000000000003,0.8
demonstrate,Sophia got a tattoo-factL,0.36428571428571427,0.18139285714285716,0.5743214285714286,0.5571428571428572,0.32707142857142857,0.8042857142857143,0.5571428571428572,0.32707142857142857,0.8042857142857143
demonstrate,Tony had a drink last night-factH,0.12571428571428572,0.012857142857142859,0.31857142857142856,0.5028571428571429,0.21714285714285714,0.8342857142857143,0.5028571428571429,0.21714285714285714,0.8342857142857143
demonstrate,Tony had a drink last night-factL,0.23399999999999999,0.08600000000000002,0.382,0.49800000000000005,0.23600000000000004,0.7560999999999999,0.49800000000000005,0.23600000000000004,0.7560999999999999
demonstrate,Zoe calculated the tip-factH,0.45875000000000005,0.26121874999999994,0.6750625,0.47,0.275,0.68128125,0.47,0.275,0.68128125
demonstrate,Zoe calculated the tip-factL,0.345,0.0050000000000000044,0.685,0.6975,0.46749999999999997,0.925,0.6975,0.46749999999999997,0.925
discover,Charley speaks Spanish-factH,0.835,0.67,1,0.645,0.48,0.81,0.645,0.48,0.81
discover,Charley speaks Spanish-factL,0.8066666666666666,0.6188888888888888,0.9188888888888889,0.8677777777777778,0.6566666666666667,0.9855555555555555,0.8677777777777778,0.6566666666666667,0.9855555555555555
discover,Danny ate the last cupcake-factH,0.7033333333333334,0.3883333333333333,0.943375,0.925,0.8166666666666667,0.9933333333333333,0.925,0.8166666666666667,0.9933333333333333
discover,Danny ate the last cupcake-factL,0.536,0.14600000000000002,0.926,0.33999999999999997,0.068,0.73,0.33999999999999997,0.068,0.73
discover,Emily bought a car yesterday-factH,0.68,0.465,0.8784166666666666,0.7316666666666667,0.42645833333333333,0.9817083333333333,0.7316666666666667,0.42645833333333333,0.9817083333333333
discover,Emily bought a car yesterday-factL,0.33666666666666667,0.15663888888888888,0.5233888888888888,0.7711111111111111,0.6288611111111112,0.8911944444444443,0.7711111111111111,0.6288611111111112,0.8911944444444443
discover,Emma studied on Saturday morning-factH,0.7,0.51,0.98,0.9033333333333333,0.74,1,0.9033333333333333,0.74,1
discover,Emma studied on Saturday morning-factL,0.53875,0.31365624999999997,0.7700312500000001,0.46375,0.20000000000000007,0.74878125,0.46375,0.20000000000000007,0.74878125
discover,Frank got a cat-factH,0.7328571428571429,0.6228214285714286,0.8528571428571429,0.6957142857142857,0.42,0.9628571428571429,0.6957142857142857,0.42,0.9628571428571429
discover,Frank got a cat-factL,0.45818181818181813,0.20450000000000002,0.727431818181818,0.8318181818181818,0.6717954545454544,0.9554545454545454,0.8318181818181818,0.6717954545454544,0.9554545454545454
discover,Grace visited her sister-factH,0.45,0.10000000000000003,0.8,0.86,0.7849999999999999,0.935,0.86,0.7849999999999999,0.935
discover,Grace visited her sister-factL,0.5375,0.08999999999999997,0.985,0.74,0.2725,1,0.74,0.2725,1
discover,Isabella ate a steak on Sunday-factH,0.33222222222222225,0.13216666666666668,0.5767222222222221,0.7222222222222222,0.4388333333333333,0.9433333333333334,0.7222222222222222,0.4388333333333333,0.9433333333333334
discover,Isabella ate a steak on Sunday-factL,0.5549999999999999,0.2816666666666667,0.7833333333333333,0.7233333333333334,0.51,0.923375,0.7233333333333334,0.51,0.923375
discover,Jackson ran 10 miles-factH,0.745,0.6283333333333333,0.8600416666666666,0.8016666666666666,0.61,0.9583333333333334,0.8016666666666666,0.61,0.9583333333333334
discover,Jackson ran 10 miles-factL,0.97,0.97,0.97,1,1,1,1,1,1
discover,Jayden rented a car-factH,0.5966666666666667,0.28983333333333333,0.9066666666666666,0.8116666666666666,0.6332916666666666,0.9683333333333333,0.8116666666666666,0.6332916666666666,0.9683333333333333
discover,Jayden rented a car-factL,0.754,0.44,0.976,0.546,0.238,0.854,0.546,0.238,0.854
discover,Jon walks to work-factH,0.885,0.7261875,0.98375,0.8825,0.735,0.97375,0.8825,0.735,0.97375
discover,Jon walks to work-factL,0.7266666666666667,0.47833333333333333,0.975,0.665,0.335,0.9516666666666667,0.665,0.335,0.9516666666666667
discover,Josh learned to ride a bike yesterday-factH,0.81375,0.65875,0.9300312499999999,0.72,0.51871875,0.8875,0.72,0.51871875,0.8875
discover,Josh learned to ride a bike yesterday-factL,0.5788888888888889,0.3211111111111111,0.8277777777777777,0.7511111111111111,0.5311111111111111,0.930222222222222,0.7511111111111111,0.5311111111111111,0.930222222222222
discover,Josie went on vacation to France-factH,0.91,0.7949583333333334,0.985,0.8483333333333334,0.6663749999999999,0.9883333333333333,0.8483333333333334,0.6663749999999999,0.9883333333333333
discover,Josie went on vacation to France-factL,0.49833333333333335,0.24333333333333335,0.7500833333333332,0.7233333333333333,0.4716666666666666,0.9233333333333333,0.7233333333333333,0.4716666666666666,0.9233333333333333
